LOAN_ID,CUSTOMER_ID,LOAN_TYPE,SANCTION_AMT,INT_RATE,TENURE_MTHS
LN-HM-04506,RET-04506,Home Loan,5190000.0,8.7,180
LN-HM-04507,RET-04507,Personal Loan,430000.0,12.39,48
LN-HM-04508,RET-04508,Home Loan,3230000.0,8.93,240
LN-HM-04509,RET-04509,Home Loan,5380000.0,9.24,120
LN-HM-04510,RET-04510,Personal Loan,290000.0,12.66,24
LN-HM-04511,RET-04511,Personal Loan,800000.0,11.69,60
LN-HM-04512,RET-04512,Home Loan,3480000.0,9.28,180
LN-HM-04513,RET-04513,Personal Loan,2000000.0,12.77,36
LN-HM-04514,RET-04514,Home Loan,4880000.0,8.77,120
LN-HM-04515,RET-04515,Vehicle Loan,1850000.0,10.82,60
LN-HM-04516,RET-04516,Home Loan,5340000.0,8.72,120
LN-HM-04517,RET-04517,Personal Loan,760000.0,13.22,36
LN-HM-04518,RET-04518,Personal Loan,1980000.0,11.9,48
LN-HM-04519,RET-04519,Home Loan,1920000.0,8.86,120
LN-HM-04520,RET-04520,Home Loan,890000.0,9.14,180
LN-HM-04521,RET-04521,Personal Loan,180000.0,12.09,36
LN-HM-04522,RET-04522,Vehicle Loan,1330000.0,10.51,60
LN-HM-04523,RET-04523,Home Loan,2300000.0,8.65,180
LN-HM-04524,RET-04524,Vehicle Loan,860000.0,10.82,72
LN-HM-04525,RET-04525,Personal Loan,400000.0,13.09,24
LN-HM-04526,RET-04526,Home Loan,8110000.0,8.55,180
LN-HM-04527,RET-04527,Home Loan,5150000.0,8.56,240
LN-HM-04528,RET-04528,Home Loan,5510000.0,8.87,300
LN-HM-04529,RET-04529,Personal Loan,260000.0,11.42,12
LN-HM-04530,RET-04530,Home Loan,1810000.0,8.54,180
LN-HM-04531,RET-04531,Home Loan,3560000.0,8.52,120
LN-HM-04532,RET-04532,Home Loan,2460000.0,9.36,300
LN-HM-04533,RET-04533,Home Loan,5330000.0,9.3,120
LN-HM-04534,RET-04534,Personal Loan,850000.0,11.49,48
LN-HM-04535,RET-04535,Home Loan,3410000.0,9.24,300
LN-HM-04536,RET-04536,Home Loan,6340000.0,9.44,120
LN-HM-04537,RET-04537,Home Loan,2140000.0,8.84,120
LN-HM-04538,RET-04538,Personal Loan,550000.0,13.07,24
LN-HM-04539,RET-04539,Personal Loan,370000.0,12.23,48
LN-HM-04540,RET-04540,Home Loan,3670000.0,8.87,240
LN-HM-04541,RET-04541,Home Loan,3120000.0,8.88,120
LN-HM-04542,RET-04542,Home Loan,9080000.0,9.49,120
LN-HM-04543,RET-04543,Vehicle Loan,1280000.0,10.73,72
LN-HM-04544,RET-04544,Home Loan,3450000.0,8.5,300
LN-HM-04545,RET-04545,Personal Loan,470000.0,12.87,48
LN-HM-04546,RET-04546,Personal Loan,1190000.0,13.56,36
LN-HM-04547,RET-04547,Vehicle Loan,910000.0,9.06,60
LN-HM-04548,RET-04548,Home Loan,3810000.0,8.88,120
LN-HM-04549,RET-04549,Home Loan,3230000.0,8.71,120
LN-HM-04550,RET-04550,Vehicle Loan,1160000.0,9.94,72
LN-HM-04551,RET-04551,Personal Loan,430000.0,13.82,48
LN-HM-04552,RET-04552,Personal Loan,1110000.0,12.34,36
LN-HM-04553,RET-04553,Personal Loan,1050000.0,13.17,12
LN-HM-04554,RET-04554,Personal Loan,460000.0,13.56,48
LN-HM-04555,RET-04555,Home Loan,3220000.0,9.44,240
LN-HM-04556,RET-04556,Vehicle Loan,1880000.0,9.71,72
LN-HM-04557,RET-04557,Personal Loan,460000.0,11.4,36
LN-HM-04558,RET-04558,Home Loan,2710000.0,9.17,240
LN-HM-04559,RET-04559,Home Loan,13640000.0,8.84,300
LN-HM-04560,RET-04560,Personal Loan,2010000.0,13.28,36
LN-HM-04561,RET-04561,Vehicle Loan,1280000.0,10.51,36
LN-HM-04562,RET-04562,Personal Loan,1450000.0,13.4,60
LN-HM-04563,RET-04563,Home Loan,2080000.0,8.8,240
LN-HM-04564,RET-04564,Personal Loan,410000.0,11.65,12
LN-HM-04565,RET-04565,Home Loan,1790000.0,9.39,180
LN-HM-04566,RET-04566,Home Loan,4980000.0,9.19,120
LN-HM-04567,RET-04567,Home Loan,4340000.0,9.0,240
LN-HM-04568,RET-04568,Home Loan,4280000.0,9.06,180
LN-HM-04569,RET-04569,Personal Loan,620000.0,12.9,36
LN-HM-04570,RET-04570,Personal Loan,810000.0,12.74,60
LN-HM-04571,RET-04571,Home Loan,4500000.0,9.16,180
LN-HM-04572,RET-04572,Home Loan,14860000.0,9.34,120
LN-HM-04573,RET-04573,Vehicle Loan,3960000.0,9.2,60
LN-HM-04574,RET-04574,Vehicle Loan,2710000.0,10.0,48
LN-HM-04575,RET-04575,Vehicle Loan,2250000.0,9.17,72
LN-HM-04576,RET-04576,Personal Loan,450000.0,12.6,24
LN-HM-04577,RET-04577,Home Loan,3390000.0,8.51,180
LN-HM-04578,RET-04578,Vehicle Loan,4100000.0,9.64,72
LN-HM-04579,RET-04579,Personal Loan,1210000.0,12.51,48
LN-HM-04580,RET-04580,Home Loan,2310000.0,8.59,120
LN-HM-04581,RET-04581,Home Loan,5190000.0,9.45,240
LN-HM-04582,RET-04582,Personal Loan,240000.0,12.4,48
LN-HM-04583,RET-04583,Vehicle Loan,690000.0,10.41,36
LN-HM-04584,RET-04584,Personal Loan,480000.0,11.1,60
LN-HM-04585,RET-04585,Home Loan,3640000.0,9.25,180
LN-HM-04586,RET-04586,Vehicle Loan,670000.0,10.27,84
LN-HM-04587,RET-04587,Home Loan,2500000.0,8.75,300
LN-HM-04588,RET-04588,Home Loan,1060000.0,8.54,120
LN-HM-04589,RET-04589,Home Loan,4010000.0,8.52,240
LN-HM-04590,RET-04590,Vehicle Loan,440000.0,9.4,60
LN-HM-04591,RET-04591,Home Loan,2700000.0,8.82,180
LN-HM-04592,RET-04592,Vehicle Loan,830000.0,10.09,72
LN-HM-04593,RET-04593,Home Loan,1490000.0,9.27,240
LN-HM-04594,RET-04594,Vehicle Loan,710000.0,9.14,84
LN-HM-04595,RET-04595,Home Loan,3370000.0,8.98,240
LN-HM-04596,RET-04596,Home Loan,3180000.0,9.03,240
LN-HM-04597,RET-04597,Home Loan,3330000.0,8.99,180
LN-HM-04598,RET-04598,Vehicle Loan,970000.0,10.74,72
LN-HM-04599,RET-04599,Home Loan,1350000.0,8.82,120
LN-HM-04600,RET-04600,Home Loan,5080000.0,8.72,120
LN-HM-04601,RET-04601,Personal Loan,800000.0,12.18,48
LN-HM-04602,RET-04602,Personal Loan,580000.0,12.7,24
LN-HM-04603,RET-04603,Home Loan,1190000.0,9.46,180
LN-HM-04604,RET-04604,Personal Loan,330000.0,13.34,48
LN-HM-04605,RET-04605,Home Loan,4040000.0,9.08,300
LN-HM-04606,RET-04606,Personal Loan,1000000.0,12.65,48
LN-HM-04607,RET-04607,Home Loan,3920000.0,8.82,120
LN-HM-04608,RET-04608,Vehicle Loan,670000.0,10.97,48
LN-HM-04609,RET-04609,Personal Loan,500000.0,12.26,36
LN-HM-04610,RET-04610,Home Loan,2260000.0,9.37,300
LN-HM-04611,RET-04611,Home Loan,4240000.0,9.25,300
LN-HM-04612,RET-04612,Personal Loan,320000.0,13.89,36
LN-HM-04613,RET-04613,Vehicle Loan,400000.0,9.35,72
LN-HM-04614,RET-04614,Home Loan,5400000.0,9.02,240
LN-HM-04615,RET-04615,Vehicle Loan,360000.0,9.77,60
LN-HM-04616,RET-04616,Personal Loan,1450000.0,12.92,36
LN-HM-04617,RET-04617,Personal Loan,530000.0,11.66,36
LN-HM-04618,RET-04618,Vehicle Loan,630000.0,10.13,60
LN-HM-04619,RET-04619,Personal Loan,1550000.0,12.5,36
LN-HM-04620,RET-04620,Home Loan,1600000.0,9.31,120
LN-HM-04621,RET-04621,Home Loan,1660000.0,8.54,300
LN-HM-04622,RET-04622,Vehicle Loan,390000.0,9.59,36
LN-HM-04623,RET-04623,Home Loan,3680000.0,8.87,120
LN-HM-04624,RET-04624,Home Loan,1760000.0,8.91,300
LN-HM-04625,RET-04625,Personal Loan,590000.0,12.5,60
LN-HM-04626,RET-04626,Home Loan,3420000.0,8.82,240
LN-HM-04627,RET-04627,Home Loan,3660000.0,8.75,180
LN-HM-04628,RET-04628,Personal Loan,1920000.0,12.85,48
LN-HM-04629,RET-04629,Personal Loan,740000.0,13.23,36
LN-HM-04630,RET-04630,Vehicle Loan,1210000.0,10.97,84
LN-HM-04631,RET-04631,Personal Loan,1000000.0,11.35,24
LN-HM-04632,RET-04632,Vehicle Loan,940000.0,9.41,36
LN-HM-04633,RET-04633,Home Loan,3110000.0,9.2,180
LN-HM-04634,RET-04634,Home Loan,1730000.0,9.24,120
LN-HM-04635,RET-04635,Home Loan,1490000.0,9.44,120
LN-HM-04636,RET-04636,Home Loan,3960000.0,9.36,240
LN-HM-04637,RET-04637,Home Loan,2330000.0,8.77,180
LN-HM-04638,RET-04638,Home Loan,2180000.0,8.51,120
LN-HM-04639,RET-04639,Home Loan,5230000.0,8.73,240
LN-HM-04640,RET-04640,Home Loan,1470000.0,8.55,300
LN-HM-04641,RET-04641,Home Loan,2210000.0,8.69,300
LN-HM-04642,RET-04642,Personal Loan,1610000.0,11.05,24
LN-HM-04643,RET-04643,Personal Loan,770000.0,12.9,12
LN-HM-04644,RET-04644,Home Loan,6050000.0,8.9,120
LN-HM-04645,RET-04645,Home Loan,1990000.0,8.91,120
LN-HM-04646,RET-04646,Personal Loan,760000.0,12.44,24
LN-HM-04647,RET-04647,Personal Loan,1650000.0,11.43,24
LN-HM-04648,RET-04648,Home Loan,2320000.0,9.14,240
LN-HM-04649,RET-04649,Personal Loan,2830000.0,13.12,36
LN-HM-04650,RET-04650,Home Loan,3450000.0,8.95,300
LN-HM-04651,RET-04651,Personal Loan,930000.0,11.97,60
LN-HM-04652,RET-04652,Vehicle Loan,550000.0,9.26,48
LN-HM-04653,RET-04653,Home Loan,6650000.0,8.88,120
LN-HM-04654,RET-04654,Personal Loan,1150000.0,11.82,48
LN-HM-04655,RET-04655,Vehicle Loan,3670000.0,9.22,48
LN-HM-04656,RET-04656,Home Loan,6770000.0,8.89,240
LN-HM-04657,RET-04657,Personal Loan,1670000.0,11.78,36
LN-HM-04658,RET-04658,Home Loan,2090000.0,9.36,300
LN-HM-04659,RET-04659,Home Loan,3460000.0,8.63,180
LN-HM-04660,RET-04660,Home Loan,1890000.0,9.37,300
LN-HM-04661,RET-04661,Home Loan,4230000.0,9.11,180
LN-HM-04662,RET-04662,Home Loan,2900000.0,8.52,180
LN-HM-04663,RET-04663,Vehicle Loan,660000.0,9.51,48
LN-HM-04664,RET-04664,Vehicle Loan,1010000.0,9.72,60
LN-HM-04665,RET-04665,Home Loan,2850000.0,8.59,300
LN-HM-04666,RET-04666,Home Loan,2300000.0,9.2,300
LN-HM-04667,RET-04667,Vehicle Loan,1920000.0,9.02,48
LN-HM-04668,RET-04668,Personal Loan,1250000.0,11.66,48
LN-HM-04669,RET-04669,Personal Loan,1650000.0,12.61,48
LN-HM-04670,RET-04670,Vehicle Loan,1590000.0,10.45,48
LN-HM-04671,RET-04671,Vehicle Loan,410000.0,9.29,72
LN-HM-04672,RET-04672,Personal Loan,310000.0,13.4,48
LN-HM-04673,RET-04673,Home Loan,10140000.0,8.91,300
LN-HM-04674,RET-04674,Personal Loan,1000000.0,12.37,24
LN-HM-04675,RET-04675,Home Loan,1270000.0,8.9,300
LN-HM-04676,RET-04676,Home Loan,4270000.0,9.27,300
LN-HM-04677,RET-04677,Home Loan,1930000.0,8.53,180
LN-HM-04678,RET-04678,Vehicle Loan,480000.0,10.81,84
LN-HM-04679,RET-04679,Home Loan,11840000.0,8.96,300
LN-HM-04680,RET-04680,Personal Loan,920000.0,11.44,12
LN-HM-04681,RET-04681,Home Loan,4750000.0,8.87,300
LN-HM-04682,RET-04682,Home Loan,1170000.0,8.96,180
LN-HM-04683,RET-04683,Home Loan,1760000.0,9.0,120
LN-HM-04684,RET-04684,Personal Loan,180000.0,13.12,24
LN-HM-04685,RET-04685,Personal Loan,1990000.0,13.82,60
LN-HM-04686,RET-04686,Personal Loan,320000.0,12.92,24
LN-HM-04687,RET-04687,Personal Loan,2670000.0,12.11,24
LN-HM-04688,RET-04688,Home Loan,1380000.0,8.57,240
LN-HM-04689,RET-04689,Home Loan,1900000.0,8.8,120
LN-HM-04690,RET-04690,Home Loan,4100000.0,9.22,180
LN-HM-04691,RET-04691,Personal Loan,730000.0,13.76,12
LN-HM-04692,RET-04692,Vehicle Loan,1230000.0,9.1,60
LN-HM-04693,RET-04693,Home Loan,2410000.0,8.9,300
LN-HM-04694,RET-04694,Home Loan,2500000.0,8.53,240
LN-HM-04695,RET-04695,Personal Loan,320000.0,12.35,24
LN-HM-04696,RET-04696,Personal Loan,1380000.0,13.45,12
LN-HM-04697,RET-04697,Home Loan,5040000.0,9.32,240
LN-HM-04698,RET-04698,Personal Loan,770000.0,12.9,24
LN-HM-04699,RET-04699,Vehicle Loan,2310000.0,9.8,36
LN-HM-04700,RET-04700,Vehicle Loan,1040000.0,9.51,72
LN-HM-04701,RET-04701,Personal Loan,630000.0,13.15,60
LN-HM-04702,RET-04702,Vehicle Loan,900000.0,10.78,36
LN-HM-04703,RET-04703,Home Loan,2130000.0,9.17,240
LN-HM-04704,RET-04704,Personal Loan,340000.0,12.56,60
LN-HM-04705,RET-04705,Home Loan,4680000.0,9.49,300
LN-HM-04706,RET-04706,Personal Loan,1510000.0,11.62,12
LN-HM-04707,RET-04707,Personal Loan,570000.0,13.98,12
LN-HM-04708,RET-04708,Home Loan,5640000.0,8.66,240
LN-HM-04709,RET-04709,Home Loan,1980000.0,9.11,120
LN-HM-04710,RET-04710,Home Loan,5780000.0,8.96,120
LN-HM-04711,RET-04711,Home Loan,2630000.0,8.75,300
LN-HM-04712,RET-04712,Personal Loan,410000.0,11.15,12
LN-HM-04713,RET-04713,Home Loan,3190000.0,9.34,180
LN-HM-04714,RET-04714,Home Loan,1350000.0,9.14,180
LN-HM-04715,RET-04715,Personal Loan,480000.0,11.52,12
LN-HM-04716,RET-04716,Vehicle Loan,1590000.0,10.5,72
LN-HM-04717,RET-04717,Vehicle Loan,2450000.0,10.83,48
LN-HM-04718,RET-04718,Home Loan,2700000.0,9.18,300
LN-HM-04719,RET-04719,Home Loan,2320000.0,8.99,120
LN-HM-04720,RET-04720,Home Loan,3720000.0,9.4,120
LN-HM-04721,RET-04721,Personal Loan,630000.0,13.67,12
LN-HM-04722,RET-04722,Home Loan,2540000.0,9.2,120
LN-HM-04723,RET-04723,Vehicle Loan,780000.0,9.38,84
LN-HM-04724,RET-04724,Home Loan,2850000.0,8.86,180
LN-HM-04725,RET-04725,Personal Loan,2570000.0,11.82,12
LN-HM-04726,RET-04726,Vehicle Loan,770000.0,10.47,72
LN-HM-04727,RET-04727,Personal Loan,770000.0,11.88,48
LN-HM-04728,RET-04728,Home Loan,3460000.0,9.26,180
LN-HM-04729,RET-04729,Personal Loan,340000.0,11.44,24
LN-HM-04730,RET-04730,Personal Loan,490000.0,13.29,48
LN-HM-04731,RET-04731,Home Loan,3760000.0,8.95,240
LN-HM-04732,RET-04732,Vehicle Loan,710000.0,9.13,48
LN-HM-04733,RET-04733,Vehicle Loan,1010000.0,9.95,72
LN-HM-04734,RET-04734,Home Loan,2410000.0,9.28,240
LN-HM-04735,RET-04735,Home Loan,1550000.0,9.32,120
LN-HM-04736,RET-04736,Home Loan,5230000.0,9.5,300
LN-HM-04737,RET-04737,Personal Loan,580000.0,12.42,12
LN-HM-04738,RET-04738,Vehicle Loan,2840000.0,9.96,84
LN-HM-04739,RET-04739,Home Loan,3080000.0,8.57,120
LN-HM-04740,RET-04740,Vehicle Loan,2370000.0,9.05,36
LN-HM-04741,RET-04741,Home Loan,3620000.0,9.23,120
LN-HM-04742,RET-04742,Vehicle Loan,850000.0,9.49,84
LN-HM-04743,RET-04743,Personal Loan,1160000.0,12.41,48
LN-HM-04744,RET-04744,Vehicle Loan,710000.0,10.62,36
LN-HM-04745,RET-04745,Home Loan,7420000.0,9.13,120
LN-HM-04746,RET-04746,Personal Loan,830000.0,12.87,36
LN-HM-04747,RET-04747,Home Loan,9690000.0,9.26,300
LN-HM-04748,RET-04748,Home Loan,2230000.0,8.79,300
LN-HM-04749,RET-04749,Personal Loan,1630000.0,13.65,24
LN-HM-04750,RET-04750,Home Loan,2060000.0,9.38,120
LN-HM-04751,RET-04751,Home Loan,1130000.0,9.1,120
LN-HM-04752,RET-04752,Vehicle Loan,1400000.0,9.14,36
LN-HM-04753,RET-04753,Home Loan,3980000.0,9.07,180
LN-HM-04754,RET-04754,Home Loan,6560000.0,8.74,300
LN-HM-04755,RET-04755,Home Loan,3930000.0,9.16,180
LN-HM-04756,RET-04756,Home Loan,2400000.0,9.28,300
LN-HM-04757,RET-04757,Personal Loan,2150000.0,11.36,60
LN-HM-04758,RET-04758,Personal Loan,470000.0,11.05,60
LN-HM-04759,RET-04759,Home Loan,2750000.0,9.03,300
LN-HM-04760,RET-04760,Home Loan,2160000.0,8.77,300
LN-HM-04761,RET-04761,Personal Loan,900000.0,12.41,36
LN-HM-04762,RET-04762,Home Loan,1320000.0,9.06,180
LN-HM-04763,RET-04763,Home Loan,3230000.0,9.4,180
LN-HM-04764,RET-04764,Home Loan,7590000.0,9.22,300
LN-HM-04765,RET-04765,Home Loan,2180000.0,8.84,300
LN-HM-04766,RET-04766,Vehicle Loan,920000.0,9.18,60
LN-HM-04767,RET-04767,Home Loan,4830000.0,9.25,120
LN-HM-04768,RET-04768,Home Loan,6460000.0,8.77,180
LN-HM-04769,RET-04769,Personal Loan,1270000.0,13.58,36
LN-HM-04770,RET-04770,Personal Loan,450000.0,12.65,24
LN-HM-04771,RET-04771,Personal Loan,630000.0,11.44,36
LN-HM-04772,RET-04772,Home Loan,1220000.0,9.26,180
LN-HM-04773,RET-04773,Personal Loan,850000.0,12.01,60
LN-HM-04774,RET-04774,Home Loan,4290000.0,9.18,240
LN-HM-04775,RET-04775,Home Loan,1120000.0,9.34,300
LN-HM-04776,RET-04776,Personal Loan,470000.0,12.28,24
LN-HM-04777,RET-04777,Personal Loan,1140000.0,11.54,24
LN-HM-04778,RET-04778,Vehicle Loan,1110000.0,10.52,60
LN-HM-04779,RET-04779,Home Loan,910000.0,8.89,240
LN-HM-04780,RET-04780,Home Loan,10380000.0,8.81,180
LN-HM-04781,RET-04781,Personal Loan,380000.0,11.78,48
LN-HM-04782,RET-04782,Home Loan,1750000.0,9.22,120
LN-HM-04783,RET-04783,Home Loan,6040000.0,9.31,120
LN-HM-04784,RET-04784,Vehicle Loan,840000.0,9.01,84
LN-HM-04785,RET-04785,Personal Loan,310000.0,12.98,48
LN-HM-04786,RET-04786,Personal Loan,1190000.0,11.25,36
LN-HM-04787,RET-04787,Vehicle Loan,1970000.0,10.35,84
LN-HM-04788,RET-04788,Vehicle Loan,940000.0,9.33,72
LN-HM-04789,RET-04789,Home Loan,2540000.0,8.88,300
LN-HM-04790,RET-04790,Personal Loan,240000.0,11.18,12
LN-HM-04791,RET-04791,Home Loan,1560000.0,9.35,180
LN-HM-04792,RET-04792,Vehicle Loan,750000.0,9.31,48
LN-HM-04793,RET-04793,Personal Loan,680000.0,12.82,36
LN-HM-04794,RET-04794,Home Loan,2510000.0,8.99,300
LN-HM-04795,RET-04795,Personal Loan,1720000.0,13.92,48
LN-HM-04796,RET-04796,Home Loan,7200000.0,9.1,240
LN-HM-04797,RET-04797,Personal Loan,1670000.0,12.7,24
LN-HM-04798,RET-04798,Vehicle Loan,380000.0,9.44,72
LN-HM-04799,RET-04799,Home Loan,2470000.0,8.81,120
LN-HM-04800,RET-04800,Home Loan,5100000.0,9.4,120
LN-HM-04801,RET-04801,Personal Loan,670000.0,12.35,48
LN-HM-04802,RET-04802,Vehicle Loan,350000.0,9.14,60
LN-HM-04803,RET-04803,Home Loan,2680000.0,8.68,180
LN-HM-04804,RET-04804,Vehicle Loan,420000.0,9.62,36
LN-HM-04805,RET-04805,Home Loan,3700000.0,8.52,240
LN-HM-04806,RET-04806,Home Loan,1600000.0,9.21,240
LN-HM-04807,RET-04807,Personal Loan,690000.0,12.99,60
LN-HM-04808,RET-04808,Personal Loan,790000.0,11.49,12
LN-HM-04809,RET-04809,Vehicle Loan,390000.0,9.3,84
LN-HM-04810,RET-04810,Home Loan,1810000.0,8.94,240
LN-HM-04811,RET-04811,Personal Loan,390000.0,11.89,60
LN-HM-04812,RET-04812,Vehicle Loan,1930000.0,10.53,36
LN-HM-04813,RET-04813,Personal Loan,820000.0,13.52,24
LN-HM-04814,RET-04814,Home Loan,4810000.0,9.33,300
LN-HM-04815,RET-04815,Home Loan,3180000.0,9.04,180
LN-HM-04816,RET-04816,Vehicle Loan,500000.0,9.85,48
LN-HM-04817,RET-04817,Home Loan,3850000.0,8.65,180
LN-HM-04818,RET-04818,Personal Loan,320000.0,12.08,24
LN-HM-04819,RET-04819,Personal Loan,900000.0,11.39,60
LN-HM-04820,RET-04820,Home Loan,2070000.0,9.33,300
LN-HM-04821,RET-04821,Vehicle Loan,630000.0,9.21,84
LN-HM-04822,RET-04822,Home Loan,2940000.0,9.35,180
LN-HM-04823,RET-04823,Home Loan,5930000.0,9.01,180
LN-HM-04824,RET-04824,Home Loan,6570000.0,8.72,120
LN-HM-04825,RET-04825,Vehicle Loan,1550000.0,10.41,60
LN-HM-04826,RET-04826,Personal Loan,1790000.0,11.11,48
LN-HM-04827,RET-04827,Home Loan,2560000.0,9.34,180
LN-HM-04828,RET-04828,Home Loan,10630000.0,9.24,180
LN-HM-04829,RET-04829,Home Loan,3110000.0,9.36,180
LN-HM-04830,RET-04830,Vehicle Loan,1100000.0,10.22,84
LN-HM-04831,RET-04831,Vehicle Loan,1100000.0,10.82,48
LN-HM-04832,RET-04832,Home Loan,2950000.0,9.42,240
LN-HM-04833,RET-04833,Personal Loan,830000.0,12.91,12
LN-HM-04834,RET-04834,Personal Loan,280000.0,12.0,48
LN-HM-04835,RET-04835,Personal Loan,1540000.0,11.88,24
LN-HM-04836,RET-04836,Home Loan,1620000.0,9.09,120
LN-HM-04837,RET-04837,Home Loan,4370000.0,8.75,180
LN-HM-04838,RET-04838,Personal Loan,1390000.0,11.96,36
LN-HM-04839,RET-04839,Personal Loan,990000.0,13.6,24
LN-HM-04840,RET-04840,Personal Loan,630000.0,11.22,24
LN-HM-04841,RET-04841,Home Loan,2330000.0,9.17,300
LN-HM-04842,RET-04842,Home Loan,7850000.0,9.41,300
LN-HM-04843,RET-04843,Personal Loan,560000.0,13.12,24
LN-HM-04844,RET-04844,Personal Loan,490000.0,12.29,36
LN-HM-04845,RET-04845,Personal Loan,870000.0,12.5,60
LN-HM-04846,RET-04846,Personal Loan,730000.0,12.12,24
LN-HM-04847,RET-04847,Personal Loan,480000.0,11.96,48
LN-HM-04848,RET-04848,Personal Loan,530000.0,13.95,36
LN-HM-04849,RET-04849,Home Loan,3420000.0,9.35,300
LN-HM-04850,RET-04850,Home Loan,2260000.0,8.69,240
LN-HM-04851,RET-04851,Home Loan,2990000.0,9.07,120
LN-HM-04852,RET-04852,Vehicle Loan,1150000.0,10.13,36
LN-HM-04853,RET-04853,Personal Loan,1050000.0,11.56,36
LN-HM-04854,RET-04854,Vehicle Loan,610000.0,9.61,60
LN-HM-04855,RET-04855,Personal Loan,1710000.0,12.85,60
LN-HM-04856,RET-04856,Home Loan,5120000.0,8.75,300
LN-HM-04857,RET-04857,Personal Loan,1450000.0,11.03,12
LN-HM-04858,RET-04858,Vehicle Loan,1990000.0,9.57,36
LN-HM-04859,RET-04859,Home Loan,1250000.0,9.04,180
LN-HM-04860,RET-04860,Personal Loan,240000.0,11.63,48
LN-HM-04861,RET-04861,Home Loan,6460000.0,8.53,120
LN-HM-04862,RET-04862,Home Loan,2390000.0,9.04,300
LN-HM-04863,RET-04863,Home Loan,3490000.0,9.04,240
LN-HM-04864,RET-04864,Personal Loan,620000.0,13.25,36
LN-HM-04865,RET-04865,Home Loan,4810000.0,9.06,120
LN-HM-04866,RET-04866,Personal Loan,1460000.0,12.96,24
LN-HM-04867,RET-04867,Personal Loan,860000.0,11.73,24
LN-HM-04868,RET-04868,Home Loan,1210000.0,8.84,180
LN-HM-04869,RET-04869,Home Loan,4080000.0,8.82,300
LN-HM-04870,RET-04870,Home Loan,6010000.0,9.0,180
LN-HM-04871,RET-04871,Home Loan,1750000.0,8.87,300
LN-HM-04872,RET-04872,Personal Loan,250000.0,13.46,48
LN-HM-04873,RET-04873,Home Loan,6620000.0,8.93,300
LN-HM-04874,RET-04874,Home Loan,7850000.0,9.12,120
LN-HM-04875,RET-04875,Home Loan,1150000.0,8.85,120
LN-HM-04876,RET-04876,Personal Loan,1210000.0,11.78,36
LN-HM-04877,RET-04877,Home Loan,2340000.0,9.49,300
LN-HM-04878,RET-04878,Home Loan,3420000.0,9.37,120
LN-HM-04879,RET-04879,Vehicle Loan,1000000.0,10.06,84
LN-HM-04880,RET-04880,Home Loan,2700000.0,8.85,180
LN-HM-04881,RET-04881,Personal Loan,1510000.0,11.17,36
LN-HM-04882,RET-04882,Personal Loan,380000.0,13.1,12
LN-HM-04883,RET-04883,Home Loan,4690000.0,9.1,120
LN-HM-04884,RET-04884,Vehicle Loan,2500000.0,10.25,60
LN-HM-04885,RET-04885,Personal Loan,240000.0,13.48,36
LN-HM-04886,RET-04886,Personal Loan,410000.0,12.85,48
LN-HM-04887,RET-04887,Vehicle Loan,1320000.0,9.36,84
LN-HM-04888,RET-04888,Personal Loan,1420000.0,13.39,24
LN-HM-04889,RET-04889,Home Loan,2070000.0,9.49,120
LN-HM-04890,RET-04890,Personal Loan,850000.0,13.03,36
LN-HM-04891,RET-04891,Home Loan,4350000.0,8.62,300
LN-HM-04892,RET-04892,Vehicle Loan,1810000.0,9.45,84
LN-HM-04893,RET-04893,Home Loan,5320000.0,9.31,180
LN-HM-04894,RET-04894,Vehicle Loan,1040000.0,9.38,72
LN-HM-04895,RET-04895,Personal Loan,850000.0,13.21,60
LN-HM-04896,RET-04896,Personal Loan,720000.0,11.18,12
LN-HM-04897,RET-04897,Personal Loan,240000.0,12.21,60
LN-HM-04898,RET-04898,Vehicle Loan,4210000.0,9.52,36
LN-HM-04899,RET-04899,Vehicle Loan,790000.0,10.74,84
LN-HM-04900,RET-04900,Personal Loan,720000.0,11.0,48
LN-HM-04901,RET-04901,Vehicle Loan,2720000.0,10.23,48
LN-HM-04902,RET-04902,Vehicle Loan,900000.0,10.21,84
LN-HM-04903,RET-04903,Home Loan,16280000.0,8.61,180
LN-HM-04904,RET-04904,Vehicle Loan,2040000.0,10.75,48
LN-HM-04905,RET-04905,Vehicle Loan,1620000.0,9.49,36
LN-HM-04906,RET-04906,Home Loan,4430000.0,8.7,300
LN-HM-04907,RET-04907,Personal Loan,640000.0,12.64,12
LN-HM-04908,RET-04908,Personal Loan,280000.0,11.88,60
LN-HM-04909,RET-04909,Home Loan,1730000.0,9.15,180
LN-HM-04910,RET-04910,Personal Loan,1150000.0,11.27,24
LN-HM-04911,RET-04911,Home Loan,1850000.0,8.68,120
LN-HM-04912,RET-04912,Home Loan,1200000.0,8.82,240
LN-HM-04913,RET-04913,Personal Loan,700000.0,12.34,12
LN-HM-04914,RET-04914,Vehicle Loan,1310000.0,10.43,84
LN-HM-04915,RET-04915,Home Loan,3470000.0,8.87,180
LN-HM-04916,RET-04916,Home Loan,4330000.0,9.27,120
LN-HM-04917,RET-04917,Home Loan,6770000.0,8.99,120
LN-HM-04918,RET-04918,Home Loan,5650000.0,8.85,180
LN-HM-04919,RET-04919,Vehicle Loan,780000.0,9.9,72
LN-HM-04920,RET-04920,Personal Loan,490000.0,11.24,36
