COLLATERAL_ID,LOAN_ID,SECURITY_TYPE,ASSESSED_VAL
COL-04789,LN-HM-04789,Mortgage,3650000.0
COL-04790,LN-HM-04790,None,0.0
COL-04791,LN-HM-04791,Mortgage,2090000.0
COL-04792,LN-HM-04792,Hypothecation,990000.0
COL-04793,LN-HM-04793,None,0.0
COL-04794,LN-HM-04794,Mortgage,3840000.0
COL-04795,LN-HM-04795,None,0.0
COL-04796,LN-HM-04796,Mortgage,8480000.0
COL-04797,LN-HM-04797,None,0.0
COL-04798,LN-HM-04798,Hypothecation,410000.0
COL-04799,LN-HM-04799,Mortgage,3630000.0
COL-04800,LN-HM-04800,Mortgage,7420000.0
COL-04801,LN-HM-04801,None,0.0
COL-04802,LN-HM-04802,Hypothecation,510000.0
COL-04803,LN-HM-04803,Mortgage,3050000.0
COL-04804,LN-HM-04804,Hypothecation,640000.0
COL-04805,LN-HM-04805,Mortgage,5330000.0
COL-04806,LN-HM-04806,Mortgage,2040000.0
COL-04807,LN-HM-04807,None,0.0
COL-04808,LN-HM-04808,None,0.0
COL-04809,LN-HM-04809,Hypothecation,500000.0
COL-04810,LN-HM-04810,Mortgage,2180000.0
COL-04811,LN-HM-04811,None,0.0
COL-04812,LN-HM-04812,Hypothecation,2470000.0
COL-04813,LN-HM-04813,None,0.0
COL-04814,LN-HM-04814,Mortgage,5280000.0
COL-04815,LN-HM-04815,Mortgage,4360000.0
COL-04816,LN-HM-04816,Hypothecation,540000.0
COL-04817,LN-HM-04817,Mortgage,5240000.0
COL-04818,LN-HM-04818,None,0.0
COL-04819,LN-HM-04819,None,0.0
COL-04820,LN-HM-04820,Mortgage,2490000.0
COL-04821,LN-HM-04821,Hypothecation,970000.0
COL-04822,LN-HM-04822,Mortgage,3570000.0
COL-04823,LN-HM-04823,Mortgage,6240000.0
COL-04824,LN-HM-04824,Mortgage,7850000.0
COL-04825,LN-HM-04825,Hypothecation,2030000.0
COL-04826,LN-HM-04826,None,0.0
COL-04827,LN-HM-04827,Mortgage,3030000.0
COL-04828,LN-HM-04828,Mortgage,11770000.0
COL-04829,LN-HM-04829,Mortgage,4010000.0
COL-04830,LN-HM-04830,Hypothecation,1580000.0
COL-04831,LN-HM-04831,Hypothecation,1170000.0
COL-04832,LN-HM-04832,Mortgage,3570000.0
COL-04833,LN-HM-04833,None,0.0
COL-04834,LN-HM-04834,None,0.0
COL-04835,LN-HM-04835,None,0.0
COL-04836,LN-HM-04836,Mortgage,1840000.0
COL-04837,LN-HM-04837,Mortgage,6030000.0
COL-04838,LN-HM-04838,None,0.0
COL-04839,LN-HM-04839,None,0.0
COL-04840,LN-HM-04840,None,0.0
COL-04841,LN-HM-04841,Mortgage,3270000.0
COL-04842,LN-HM-04842,Mortgage,10930000.0
COL-04843,LN-HM-04843,None,0.0
COL-04844,LN-HM-04844,None,0.0
COL-04845,LN-HM-04845,None,0.0
COL-04846,LN-HM-04846,None,0.0
COL-04847,LN-HM-04847,None,0.0
COL-04848,LN-HM-04848,None,0.0
COL-04849,LN-HM-04849,Mortgage,3880000.0
COL-04850,LN-HM-04850,Mortgage,3060000.0
COL-04851,LN-HM-04851,Mortgage,3340000.0
COL-04852,LN-HM-04852,Hypothecation,1470000.0
COL-04853,LN-HM-04853,None,0.0
COL-04854,LN-HM-04854,Hypothecation,760000.0
COL-04855,LN-HM-04855,None,0.0
COL-04856,LN-HM-04856,Mortgage,6130000.0
COL-04857,LN-HM-04857,None,0.0
COL-04858,LN-HM-04858,Hypothecation,2980000.0
COL-04859,LN-HM-04859,Mortgage,1470000.0
COL-04860,LN-HM-04860,None,0.0
COL-04861,LN-HM-04861,Mortgage,7950000.0
COL-04862,LN-HM-04862,Mortgage,3530000.0
COL-04863,LN-HM-04863,Mortgage,4060000.0
COL-04864,LN-HM-04864,None,0.0
COL-04865,LN-HM-04865,Mortgage,5120000.0
COL-04866,LN-HM-04866,None,0.0
COL-04867,LN-HM-04867,None,0.0
COL-04868,LN-HM-04868,Mortgage,1450000.0
COL-04869,LN-HM-04869,Mortgage,5190000.0
COL-04870,LN-HM-04870,Mortgage,6930000.0
COL-04871,LN-HM-04871,Mortgage,2070000.0
COL-04872,LN-HM-04872,None,0.0
COL-04873,LN-HM-04873,Mortgage,8920000.0
COL-04874,LN-HM-04874,Mortgage,9310000.0
COL-04875,LN-HM-04875,Mortgage,1280000.0
COL-04876,LN-HM-04876,None,0.0
COL-04877,LN-HM-04877,Mortgage,3190000.0
COL-04878,LN-HM-04878,Mortgage,5170000.0
COL-04879,LN-HM-04879,Hypothecation,1410000.0
COL-04880,LN-HM-04880,Mortgage,3930000.0
COL-04881,LN-HM-04881,None,0.0
COL-04882,LN-HM-04882,None,0.0
COL-04883,LN-HM-04883,Mortgage,4980000.0
COL-04884,LN-HM-04884,Hypothecation,3250000.0
COL-04885,LN-HM-04885,None,0.0
COL-04886,LN-HM-04886,None,0.0
COL-04887,LN-HM-04887,Hypothecation,1630000.0
COL-04888,LN-HM-04888,None,0.0
COL-04889,LN-HM-04889,Mortgage,2420000.0
COL-04890,LN-HM-04890,None,0.0
COL-04891,LN-HM-04891,Mortgage,5370000.0
COL-04892,LN-HM-04892,Hypothecation,2620000.0
COL-04893,LN-HM-04893,Mortgage,8110000.0
COL-04894,LN-HM-04894,Hypothecation,1280000.0
COL-04895,LN-HM-04895,None,0.0
COL-04896,LN-HM-04896,None,0.0
COL-04897,LN-HM-04897,None,0.0
COL-04898,LN-HM-04898,Hypothecation,5220000.0
COL-04899,LN-HM-04899,Hypothecation,1000000.0
COL-04900,LN-HM-04900,None,0.0
COL-04901,LN-HM-04901,Hypothecation,4060000.0
COL-04902,LN-HM-04902,Hypothecation,990000.0
COL-04903,LN-HM-04903,Mortgage,19340000.0
COL-04904,LN-HM-04904,Hypothecation,2280000.0
COL-04905,LN-HM-04905,Hypothecation,2350000.0
COL-04906,LN-HM-04906,Mortgage,5070000.0
COL-04907,LN-HM-04907,None,0.0
COL-04908,LN-HM-04908,None,0.0
COL-04909,LN-HM-04909,Mortgage,2210000.0
COL-04910,LN-HM-04910,None,0.0
COL-04911,LN-HM-04911,Mortgage,2350000.0
COL-04912,LN-HM-04912,Mortgage,1840000.0
COL-04913,LN-HM-04913,None,0.0
COL-04914,LN-HM-04914,Hypothecation,1990000.0
COL-04915,LN-HM-04915,Mortgage,3890000.0
COL-04916,LN-HM-04916,Mortgage,4810000.0
COL-04917,LN-HM-04917,Mortgage,7240000.0
COL-04918,LN-HM-04918,Mortgage,6140000.0
COL-04919,LN-HM-04919,Hypothecation,940000.0
COL-04920,LN-HM-04920,None,0.0
COL-04921,LN-HM-04921,Mortgage,4720000.0
COL-04922,LN-HM-04922,None,0.0
COL-04923,LN-HM-04923,Mortgage,2500000.0
COL-04924,LN-HM-04924,None,0.0
COL-04925,LN-HM-04925,None,0.0
COL-04926,LN-HM-04926,Mortgage,6010000.0
COL-04927,LN-HM-04927,Hypothecation,920000.0
COL-04928,LN-HM-04928,Mortgage,8780000.0
COL-04929,LN-HM-04929,Mortgage,1570000.0
COL-04930,LN-HM-04930,Mortgage,12800000.0
COL-04931,LN-HM-04931,Mortgage,1390000.0
COL-04932,LN-HM-04932,None,0.0
COL-04933,LN-HM-04933,Mortgage,3440000.0
COL-04934,LN-HM-04934,Mortgage,2240000.0
COL-04935,LN-HM-04935,Mortgage,3670000.0
COL-04936,LN-HM-04936,Hypothecation,750000.0
COL-04937,LN-HM-04937,Mortgage,1990000.0
COL-04938,LN-HM-04938,Mortgage,4570000.0
COL-04939,LN-HM-04939,Mortgage,5210000.0
COL-04940,LN-HM-04940,None,0.0
COL-04941,LN-HM-04941,None,0.0
COL-04942,LN-HM-04942,None,0.0
COL-04943,LN-HM-04943,None,0.0
COL-04944,LN-HM-04944,Mortgage,1460000.0
COL-04945,LN-HM-04945,None,0.0
COL-04946,LN-HM-04946,Mortgage,1670000.0
COL-04947,LN-HM-04947,Mortgage,4110000.0
COL-04948,LN-HM-04948,Hypothecation,1820000.0
COL-04949,LN-HM-04949,Mortgage,1190000.0
COL-04950,LN-HM-04950,Mortgage,4540000.0
COL-04951,LN-HM-04951,Hypothecation,680000.0
COL-04952,LN-HM-04952,Mortgage,3050000.0
COL-04953,LN-HM-04953,Mortgage,1520000.0
COL-04954,LN-HM-04954,None,0.0
COL-04955,LN-HM-04955,Hypothecation,1750000.0
COL-04956,LN-HM-04956,Hypothecation,750000.0
COL-04957,LN-HM-04957,None,0.0
COL-04958,LN-HM-04958,Mortgage,8860000.0
COL-04959,LN-HM-04959,None,0.0
COL-04960,LN-HM-04960,Mortgage,1780000.0
COL-04961,LN-HM-04961,None,0.0
COL-04962,LN-HM-04962,Mortgage,3910000.0
COL-04963,LN-HM-04963,Mortgage,9650000.0
COL-04964,LN-HM-04964,Hypothecation,2590000.0
COL-04965,LN-HM-04965,Mortgage,5660000.0
COL-04966,LN-HM-04966,None,0.0
COL-04967,LN-HM-04967,Mortgage,1960000.0
COL-04968,LN-HM-04968,Mortgage,2860000.0
COL-04969,LN-HM-04969,None,0.0
COL-04970,LN-HM-04970,None,0.0
COL-04971,LN-HM-04971,Hypothecation,2850000.0
COL-04972,LN-HM-04972,None,0.0
COL-04973,LN-HM-04973,Mortgage,2090000.0
COL-04974,LN-HM-04974,Mortgage,2830000.0
COL-04975,LN-HM-04975,None,0.0
COL-04976,LN-HM-04976,Mortgage,6590000.0
COL-04977,LN-HM-04977,Hypothecation,600000.0
COL-04978,LN-HM-04978,Hypothecation,2890000.0
COL-04979,LN-HM-04979,Mortgage,6470000.0
COL-04980,LN-HM-04980,None,0.0
COL-04981,LN-HM-04981,Mortgage,4030000.0
COL-04982,LN-HM-04982,Hypothecation,1740000.0
COL-04983,LN-HM-04983,Mortgage,3890000.0
COL-04984,LN-HM-04984,Mortgage,2980000.0
COL-04985,LN-HM-04985,Hypothecation,930000.0
COL-04986,LN-HM-04986,Mortgage,9800000.0
COL-04987,LN-HM-04987,Mortgage,1390000.0
COL-04988,LN-HM-04988,None,0.0
COL-04989,LN-HM-04989,Mortgage,1190000.0
COL-04990,LN-HM-04990,Mortgage,3570000.0
COL-04991,LN-HM-04991,None,0.0
COL-04992,LN-HM-04992,None,0.0
COL-04993,LN-HM-04993,Hypothecation,740000.0
COL-04994,LN-HM-04994,None,0.0
COL-04995,LN-HM-04995,None,0.0
COL-04996,LN-HM-04996,Mortgage,5710000.0
COL-04997,LN-HM-04997,None,0.0
COL-04998,LN-HM-04998,Hypothecation,930000.0
COL-04999,LN-HM-04999,Hypothecation,720000.0
COL-05000,LN-HM-05000,Hypothecation,3270000.0
COL-05001,LN-HM-05001,Hypothecation,800000.0
COL-05002,LN-HM-05002,Mortgage,4930000.0
COL-05003,LN-HM-05003,None,0.0
COL-05004,LN-HM-05004,Hypothecation,1040000.0
COL-05005,LN-HM-05005,Mortgage,2510000.0
COL-05006,LN-HM-05006,Hypothecation,690000.0
COL-05007,LN-HM-05007,None,0.0
COL-05008,LN-HM-05008,Hypothecation,1390000.0
COL-05009,LN-HM-05009,Hypothecation,1490000.0
COL-05010,LN-HM-05010,Hypothecation,1610000.0
COL-05011,LN-HM-05011,Mortgage,4430000.0
COL-05012,LN-HM-05012,Mortgage,9820000.0
COL-05013,LN-HM-05013,Mortgage,3620000.0
COL-05014,LN-HM-05014,Mortgage,1860000.0
COL-05015,LN-HM-05015,None,0.0
COL-05016,LN-HM-05016,None,0.0
COL-05017,LN-HM-05017,Mortgage,3710000.0
COL-05018,LN-HM-05018,None,0.0
COL-05019,LN-HM-05019,Mortgage,2890000.0
COL-05020,LN-HM-05020,Hypothecation,1380000.0
COL-05021,LN-HM-05021,Mortgage,5060000.0
COL-05022,LN-HM-05022,None,0.0
COL-05023,LN-HM-05023,None,0.0
COL-05024,LN-HM-05024,Hypothecation,1810000.0
COL-05025,LN-HM-05025,Hypothecation,1960000.0
COL-05026,LN-HM-05026,Mortgage,3960000.0
COL-05027,LN-HM-05027,Mortgage,6000000.0
COL-05028,LN-HM-05028,Mortgage,3940000.0
COL-05029,LN-HM-05029,Mortgage,2250000.0
COL-05030,LN-HM-05030,Mortgage,2370000.0
COL-05031,LN-HM-05031,None,0.0
COL-05032,LN-HM-05032,Mortgage,1000000.0
COL-05033,LN-HM-05033,Mortgage,3060000.0
COL-05034,LN-HM-05034,Mortgage,1880000.0
COL-05035,LN-HM-05035,Hypothecation,3540000.0
COL-05036,LN-HM-05036,Mortgage,10500000.0
COL-05037,LN-HM-05037,Mortgage,2020000.0
COL-05038,LN-HM-05038,Hypothecation,9300000.0
COL-05039,LN-HM-05039,Mortgage,9850000.0
COL-05040,LN-HM-05040,None,0.0
COL-05041,LN-HM-05041,None,0.0
COL-05042,LN-HM-05042,Mortgage,3350000.0
COL-05043,LN-HM-05043,Mortgage,2380000.0
COL-05044,LN-HM-05044,Mortgage,3550000.0
COL-05045,LN-HM-05045,Mortgage,3290000.0
COL-05046,LN-HM-05046,Mortgage,1640000.0
COL-05047,LN-HM-05047,Hypothecation,670000.0
COL-05048,LN-HM-05048,Hypothecation,1400000.0
COL-05049,LN-HM-05049,Mortgage,8250000.0
COL-05050,LN-HM-05050,Mortgage,3470000.0
COL-05051,LN-HM-05051,Mortgage,1430000.0
COL-05052,LN-HM-05052,None,0.0
COL-05053,LN-HM-05053,Mortgage,9030000.0
COL-05054,LN-HM-05054,None,0.0
COL-05055,LN-HM-05055,None,0.0
COL-05056,LN-HM-05056,Mortgage,4620000.0
COL-05057,LN-HM-05057,None,0.0
COL-05058,LN-HM-05058,None,0.0
COL-05059,LN-HM-05059,Mortgage,2370000.0
COL-05060,LN-HM-05060,None,0.0
COL-05061,LN-HM-05061,Mortgage,2150000.0
COL-05062,LN-HM-05062,Hypothecation,870000.0
COL-05063,LN-HM-05063,Mortgage,1960000.0
COL-05064,LN-HM-05064,Hypothecation,4950000.0
COL-05065,LN-HM-05065,Hypothecation,1870000.0
COL-05066,LN-HM-05066,None,0.0
COL-05067,LN-HM-05067,Mortgage,4410000.0
COL-05068,LN-HM-05068,Mortgage,5560000.0
COL-05069,LN-HM-05069,Mortgage,3560000.0
COL-05070,LN-HM-05070,None,0.0
COL-05071,LN-HM-05071,None,0.0
COL-05072,LN-HM-05072,None,0.0
COL-05073,LN-HM-05073,None,0.0
COL-05074,LN-HM-05074,Mortgage,1990000.0
COL-05075,LN-HM-05075,Mortgage,1500000.0
COL-05076,LN-HM-05076,None,0.0
COL-05077,LN-HM-05077,Mortgage,2280000.0
COL-05078,LN-HM-05078,Mortgage,7210000.0
COL-05079,LN-HM-05079,Mortgage,10390000.0
COL-05080,LN-HM-05080,Hypothecation,2240000.0
COL-05081,LN-HM-05081,Mortgage,3190000.0
COL-05082,LN-HM-05082,Mortgage,3040000.0
COL-05083,LN-HM-05083,Hypothecation,380000.0
COL-05084,LN-HM-05084,Mortgage,6080000.0
COL-05085,LN-HM-05085,Hypothecation,1300000.0
COL-05086,LN-HM-05086,None,0.0
COL-05087,LN-HM-05087,Mortgage,2050000.0
COL-05088,LN-HM-05088,Mortgage,1650000.0
COL-05089,LN-HM-05089,Hypothecation,1590000.0
COL-05090,LN-HM-05090,None,0.0
COL-05091,LN-HM-05091,None,0.0
COL-05092,LN-HM-05092,Mortgage,3930000.0
COL-05093,LN-HM-05093,Hypothecation,1090000.0
COL-05094,LN-HM-05094,Hypothecation,1370000.0
COL-05095,LN-HM-05095,Mortgage,3160000.0
COL-05096,LN-HM-05096,None,0.0
COL-05097,LN-HM-05097,None,0.0
COL-05098,LN-HM-05098,Hypothecation,890000.0
COL-05099,LN-HM-05099,Mortgage,4070000.0
COL-05100,LN-HM-05100,Mortgage,10410000.0
COL-05101,LN-HM-05101,Hypothecation,2390000.0
COL-05102,LN-HM-05102,Mortgage,4750000.0
COL-05103,LN-HM-05103,Hypothecation,2120000.0
COL-05104,LN-HM-05104,None,0.0
COL-05105,LN-HM-05105,Mortgage,5310000.0
COL-05106,LN-HM-05106,Mortgage,4410000.0
COL-05107,LN-HM-05107,Mortgage,5510000.0
COL-05108,LN-HM-05108,Mortgage,7230000.0
COL-05109,LN-HM-05109,Mortgage,3270000.0
COL-05110,LN-HM-05110,None,0.0
COL-05111,LN-HM-05111,None,0.0
COL-05112,LN-HM-05112,None,0.0
COL-05113,LN-HM-05113,Mortgage,6020000.0
COL-05114,LN-HM-05114,Mortgage,9090000.0
COL-05115,LN-HM-05115,None,0.0
COL-05116,LN-HM-05116,Mortgage,2620000.0
COL-05117,LN-HM-05117,Hypothecation,1280000.0
COL-05118,LN-HM-05118,Mortgage,2770000.0
COL-05119,LN-HM-05119,Mortgage,12330000.0
COL-05120,LN-HM-05120,None,0.0
COL-05121,LN-HM-05121,None,0.0
COL-05122,LN-HM-05122,Mortgage,3020000.0
COL-05123,LN-HM-05123,Mortgage,8260000.0
COL-05124,LN-HM-05124,None,0.0
COL-05125,LN-HM-05125,Mortgage,19130000.0
COL-05126,LN-HM-05126,Hypothecation,500000.0
COL-05127,LN-HM-05127,None,0.0
COL-05128,LN-HM-05128,None,0.0
COL-05129,LN-HM-05129,Mortgage,2080000.0
COL-05130,LN-HM-05130,Mortgage,6240000.0
COL-05131,LN-HM-05131,Mortgage,2160000.0
COL-05132,LN-HM-05132,None,0.0
COL-05133,LN-HM-05133,Mortgage,2260000.0
COL-05134,LN-HM-05134,Mortgage,6940000.0
COL-05135,LN-HM-05135,None,0.0
COL-05136,LN-HM-05136,Mortgage,5450000.0
COL-05137,LN-HM-05137,Hypothecation,1590000.0
COL-05138,LN-HM-05138,Mortgage,1640000.0
COL-05139,LN-HM-05139,Mortgage,5310000.0
COL-05140,LN-HM-05140,Mortgage,4960000.0
COL-05141,LN-HM-05141,None,0.0
COL-05142,LN-HM-05142,None,0.0
COL-05143,LN-HM-05143,Mortgage,2560000.0
COL-05144,LN-HM-05144,None,0.0
COL-05145,LN-HM-05145,None,0.0
COL-05146,LN-HM-05146,Hypothecation,1840000.0
COL-05147,LN-HM-05147,None,0.0
COL-05148,LN-HM-05148,Mortgage,7200000.0
COL-05149,LN-HM-05149,Mortgage,4800000.0
COL-05150,LN-HM-05150,Mortgage,3320000.0
COL-05151,LN-HM-05151,Mortgage,6330000.0
COL-05152,LN-HM-05152,None,0.0
COL-05153,LN-HM-05153,Mortgage,7050000.0
COL-05154,LN-HM-05154,None,0.0
COL-05155,LN-HM-05155,None,0.0
COL-05156,LN-HM-05156,Mortgage,5800000.0
COL-05157,LN-HM-05157,Mortgage,2680000.0
COL-05158,LN-HM-05158,None,0.0
COL-05159,LN-HM-05159,Mortgage,5350000.0
COL-05160,LN-HM-05160,None,0.0
COL-05161,LN-HM-05161,Mortgage,2950000.0
COL-05162,LN-HM-05162,Mortgage,1800000.0
COL-05163,LN-HM-05163,None,0.0
COL-05164,LN-HM-05164,Mortgage,12970000.0
COL-05165,LN-HM-05165,None,0.0
COL-05166,LN-HM-05166,Mortgage,1260000.0
COL-05167,LN-HM-05167,Hypothecation,2420000.0
COL-05168,LN-HM-05168,None,0.0
COL-05169,LN-HM-05169,Mortgage,7010000.0
COL-05170,LN-HM-05170,None,0.0
COL-05171,LN-HM-05171,Mortgage,2880000.0
COL-05172,LN-HM-05172,Mortgage,1400000.0
COL-05173,LN-HM-05173,Mortgage,2810000.0
COL-05174,LN-HM-05174,None,0.0
COL-05175,LN-HM-05175,Mortgage,2180000.0
COL-05176,LN-HM-05176,Mortgage,2920000.0
COL-05177,LN-HM-05177,Mortgage,4680000.0
COL-05178,LN-HM-05178,Mortgage,2250000.0
COL-05179,LN-HM-05179,None,0.0
COL-05180,LN-HM-05180,None,0.0
COL-05181,LN-HM-05181,Mortgage,1130000.0
COL-05182,LN-HM-05182,None,0.0
COL-05183,LN-HM-05183,None,0.0
COL-05184,LN-HM-05184,Mortgage,7190000.0
COL-05185,LN-HM-05185,None,0.0
COL-05186,LN-HM-05186,None,0.0
COL-05187,LN-HM-05187,Hypothecation,1240000.0
COL-05188,LN-HM-05188,None,0.0
COL-05189,LN-HM-05189,Mortgage,6150000.0
COL-05190,LN-HM-05190,Mortgage,2450000.0
COL-05191,LN-HM-05191,Hypothecation,4760000.0
COL-05192,LN-HM-05192,Mortgage,5150000.0
COL-05193,LN-HM-05193,Mortgage,980000.0
COL-05194,LN-HM-05194,Mortgage,2090000.0
COL-05195,LN-HM-05195,Mortgage,5260000.0
COL-05196,LN-HM-05196,None,0.0
COL-05197,LN-HM-05197,Mortgage,4440000.0
COL-05198,LN-HM-05198,Hypothecation,750000.0
COL-05199,LN-HM-05199,Mortgage,7740000.0
COL-05200,LN-HM-05200,None,0.0
COL-05201,LN-HM-05201,Mortgage,2000000.0
COL-05202,LN-HM-05202,Mortgage,6990000.0
COL-05203,LN-HM-05203,Mortgage,9260000.0
COL-05204,LN-HM-05204,None,0.0
COL-05205,LN-HM-05205,Mortgage,2470000.0
COL-05206,LN-HM-05206,Mortgage,7370000.0
COL-05207,LN-HM-05207,Hypothecation,1910000.0
COL-05208,LN-HM-05208,Hypothecation,6120000.0
COL-05209,LN-HM-05209,None,0.0
COL-05210,LN-HM-05210,Mortgage,14110000.0
COL-05211,LN-HM-05211,None,0.0
COL-05212,LN-HM-05212,Mortgage,5850000.0
COL-05213,LN-HM-05213,Mortgage,2460000.0
COL-05214,LN-HM-05214,Mortgage,3460000.0
COL-05215,LN-HM-05215,None,0.0
COL-05216,LN-HM-05216,Mortgage,4490000.0
COL-05217,LN-HM-05217,Mortgage,1130000.0
COL-05218,LN-HM-05218,Hypothecation,680000.0
COL-05219,LN-HM-05219,Mortgage,8750000.0
COL-05220,LN-HM-05220,None,0.0
COL-05221,LN-HM-05221,Mortgage,4020000.0
COL-05222,LN-HM-05222,None,0.0
COL-05223,LN-HM-05223,Mortgage,7380000.0
COL-05224,LN-HM-05224,Hypothecation,5670000.0
COL-05225,LN-HM-05225,None,0.0
COL-05226,LN-HM-05226,Mortgage,5620000.0
COL-05227,LN-HM-05227,Mortgage,2270000.0
COL-05228,LN-HM-05228,Hypothecation,4310000.0
COL-05229,LN-HM-05229,None,0.0
COL-05230,LN-HM-05230,None,0.0
COL-05231,LN-HM-05231,None,0.0
COL-05232,LN-HM-05232,None,0.0
COL-05233,LN-HM-05233,Hypothecation,1290000.0
COL-05234,LN-HM-05234,None,0.0
COL-05235,LN-HM-05235,None,0.0
COL-05236,LN-HM-05236,Mortgage,3680000.0
COL-05237,LN-HM-05237,Hypothecation,1800000.0
COL-05238,LN-HM-05238,None,0.0
COL-05239,LN-HM-05239,Mortgage,3250000.0
COL-05240,LN-HM-05240,Mortgage,4330000.0
COL-05241,LN-HM-05241,Hypothecation,830000.0
COL-05242,LN-HM-05242,Hypothecation,4860000.0
COL-05243,LN-HM-05243,Mortgage,7170000.0
COL-05244,LN-HM-05244,None,0.0
COL-05245,LN-HM-05245,Mortgage,2600000.0
COL-05246,LN-HM-05246,Mortgage,2160000.0
COL-05247,LN-HM-05247,Hypothecation,1620000.0
COL-05248,LN-HM-05248,Hypothecation,520000.0
COL-05249,LN-HM-05249,Mortgage,2850000.0
COL-05250,LN-HM-05250,None,0.0
COL-05251,LN-HM-05251,Mortgage,4100000.0
COL-05252,LN-HM-05252,Mortgage,13230000.0
COL-05253,LN-HM-05253,None,0.0
COL-05254,LN-HM-05254,Mortgage,2340000.0
COL-05255,LN-HM-05255,None,0.0
COL-05256,LN-HM-05256,Hypothecation,4570000.0
COL-05257,LN-HM-05257,None,0.0
COL-05258,LN-HM-05258,Mortgage,10600000.0
COL-05259,LN-HM-05259,Mortgage,5910000.0
COL-05260,LN-HM-05260,None,0.0
COL-05261,LN-HM-05261,Mortgage,4670000.0
COL-05262,LN-HM-05262,Mortgage,1410000.0
COL-05263,LN-HM-05263,Mortgage,1560000.0
COL-05264,LN-HM-05264,Mortgage,4050000.0
COL-05265,LN-HM-05265,Mortgage,2480000.0
COL-05266,LN-HM-05266,Hypothecation,4690000.0
COL-05267,LN-HM-05267,Hypothecation,640000.0
COL-05268,LN-HM-05268,Mortgage,4670000.0
COL-05269,LN-HM-05269,Mortgage,7690000.0
COL-05270,LN-HM-05270,None,0.0
COL-05271,LN-HM-05271,None,0.0
COL-05272,LN-HM-05272,Mortgage,3300000.0
COL-05273,LN-HM-05273,Mortgage,6770000.0
COL-05274,LN-HM-05274,Hypothecation,2380000.0
COL-05275,LN-HM-05275,Hypothecation,4310000.0
COL-05276,LN-HM-05276,Mortgage,4370000.0
COL-05277,LN-HM-05277,Mortgage,2530000.0
COL-05278,LN-HM-05278,Mortgage,2530000.0
COL-05279,LN-HM-05279,Hypothecation,690000.0
COL-05280,LN-HM-05280,None,0.0
COL-05281,LN-HM-05281,Mortgage,4630000.0
COL-05282,LN-HM-05282,Mortgage,2490000.0
COL-05283,LN-HM-05283,None,0.0
COL-05284,LN-HM-05284,Hypothecation,760000.0
COL-05285,LN-HM-05285,Mortgage,4670000.0
COL-05286,LN-HM-05286,None,0.0
COL-05287,LN-HM-05287,Mortgage,5070000.0
COL-05288,LN-HM-05288,Mortgage,6260000.0
COL-05289,LN-HM-05289,Mortgage,2860000.0
COL-05290,LN-HM-05290,Mortgage,3630000.0
COL-05291,LN-HM-05291,Hypothecation,1120000.0
COL-05292,LN-HM-05292,Hypothecation,2810000.0
COL-05293,LN-HM-05293,Mortgage,8280000.0
COL-05294,LN-HM-05294,None,0.0
COL-05295,LN-HM-05295,Hypothecation,1010000.0
COL-05296,LN-HM-05296,None,0.0
COL-05297,LN-HM-05297,None,0.0
COL-05298,LN-HM-05298,Mortgage,1880000.0
COL-05299,LN-HM-05299,Mortgage,3670000.0
COL-05300,LN-HM-05300,Mortgage,7100000.0
COL-05301,LN-HM-05301,Hypothecation,580000.0
COL-05302,LN-HM-05302,Mortgage,1720000.0
COL-05303,LN-HM-05303,Hypothecation,880000.0
COL-05304,LN-HM-05304,None,0.0
COL-05305,LN-HM-05305,Hypothecation,1780000.0
COL-05306,LN-HM-05306,Hypothecation,1070000.0
COL-05307,LN-HM-05307,Hypothecation,4090000.0
COL-05308,LN-HM-05308,Hypothecation,720000.0
COL-05309,LN-HM-05309,None,0.0
COL-05310,LN-HM-05310,Hypothecation,3020000.0
COL-05311,LN-HM-05311,None,0.0
COL-05312,LN-HM-05312,Mortgage,2890000.0
COL-05313,LN-HM-05313,None,0.0
COL-05314,LN-HM-05314,Hypothecation,1320000.0
COL-05315,LN-HM-05315,Mortgage,6130000.0
COL-05316,LN-HM-05316,Mortgage,2940000.0
COL-05317,LN-HM-05317,None,0.0
COL-05318,LN-HM-05318,Mortgage,2510000.0
COL-05319,LN-HM-05319,Mortgage,8640000.0
COL-05320,LN-HM-05320,Mortgage,2870000.0
COL-05321,LN-HM-05321,None,0.0
COL-05322,LN-HM-05322,None,0.0
COL-05323,LN-HM-05323,Hypothecation,550000.0
COL-05324,LN-HM-05324,Mortgage,1240000.0
COL-05325,LN-HM-05325,None,0.0
COL-05326,LN-HM-05326,Mortgage,2380000.0
COL-05327,LN-HM-05327,Mortgage,11050000.0
COL-05328,LN-HM-05328,None,0.0
COL-05329,LN-HM-05329,Mortgage,4160000.0
COL-05330,LN-HM-05330,Hypothecation,720000.0
COL-05331,LN-HM-05331,Hypothecation,660000.0
COL-05332,LN-HM-05332,Hypothecation,2420000.0
COL-05333,LN-HM-05333,None,0.0
COL-05334,LN-HM-05334,Mortgage,5210000.0
COL-05335,LN-HM-05335,Hypothecation,510000.0
COL-05336,LN-HM-05336,Mortgage,2530000.0
COL-05337,LN-HM-05337,Mortgage,4000000.0
COL-05338,LN-HM-05338,Mortgage,2540000.0
COL-05339,LN-HM-05339,Hypothecation,470000.0
COL-05340,LN-HM-05340,None,0.0
COL-05341,LN-HM-05341,Mortgage,3040000.0
