BUREAU_ID,CUSTOMER_ID,CREDIT_SCORE,ACTIVE_LINES,INQUIRIES_6M
BUR-06154,RET-06154,754,0,0
BUR-06155,RET-06155,763,2,1
BUR-06156,RET-06156,770,2,0
BUR-06157,RET-06157,691,1,2
BUR-06158,RET-06158,706,0,0
BUR-06159,RET-06159,833,5,1
BUR-06160,RET-06160,681,4,0
BUR-06161,RET-06161,533,4,1
BUR-06162,RET-06162,816,0,1
BUR-06163,RET-06163,682,1,0
BUR-06164,RET-06164,817,2,0
BUR-06165,RET-06165,543,2,0
BUR-06166,RET-06166,741,1,0
BUR-06167,RET-06167,772,2,0
BUR-06168,RET-06168,816,0,3
BUR-06169,RET-06169,659,4,0
BUR-06170,RET-06170,845,4,0
BUR-06171,RET-06171,677,1,0
BUR-06172,RET-06172,731,3,0
BUR-06173,RET-06173,867,4,0
BUR-06174,RET-06174,651,2,0
BUR-06175,RET-06175,649,2,0
BUR-06176,RET-06176,809,2,1
BUR-06177,RET-06177,872,3,0
BUR-06178,RET-06178,810,1,0
BUR-06179,RET-06179,784,2,1
BUR-06180,RET-06180,697,1,0
BUR-06181,RET-06181,813,4,0
BUR-06182,RET-06182,724,4,0
BUR-06183,RET-06183,670,4,0
BUR-06184,RET-06184,654,0,0
BUR-06185,RET-06185,533,3,1
BUR-06186,RET-06186,645,1,0
BUR-06187,RET-06187,798,1,0
BUR-06188,RET-06188,735,0,2
BUR-06189,RET-06189,749,1,0
BUR-06190,RET-06190,691,3,2
BUR-06191,RET-06191,813,1,0
BUR-06192,RET-06192,814,3,1
BUR-06193,RET-06193,702,0,1
BUR-06194,RET-06194,764,4,0
BUR-06195,RET-06195,618,1,0
BUR-06196,RET-06196,668,3,0
BUR-06197,RET-06197,612,4,1
BUR-06198,RET-06198,850,2,0
BUR-06199,RET-06199,766,2,1
BUR-06200,RET-06200,607,1,0
BUR-06201,RET-06201,656,2,0
BUR-06202,RET-06202,627,5,0
BUR-06203,RET-06203,679,1,0
BUR-06204,RET-06204,728,4,1
BUR-06205,RET-06205,849,1,0
BUR-06206,RET-06206,731,2,0
BUR-06207,RET-06207,858,3,0
BUR-06208,RET-06208,754,3,0
BUR-06209,RET-06209,545,3,0
BUR-06210,RET-06210,568,1,0
BUR-06211,RET-06211,863,4,1
BUR-06212,RET-06212,679,3,0
BUR-06213,RET-06213,715,0,1
BUR-06214,RET-06214,747,8,0
BUR-06215,RET-06215,735,0,2
BUR-06216,RET-06216,708,2,0
BUR-06217,RET-06217,669,1,1
BUR-06218,RET-06218,638,1,1
BUR-06219,RET-06219,768,1,0
BUR-06220,RET-06220,751,2,0
BUR-06221,RET-06221,609,3,0
BUR-06222,RET-06222,740,1,0
BUR-06223,RET-06223,833,1,3
BUR-06224,RET-06224,654,0,0
BUR-06225,RET-06225,708,4,0
BUR-06226,RET-06226,877,2,0
BUR-06227,RET-06227,867,3,0
BUR-06228,RET-06228,687,1,2
BUR-06229,RET-06229,821,1,0
BUR-06230,RET-06230,670,4,0
BUR-06231,RET-06231,749,3,3
BUR-06232,RET-06232,869,2,1
BUR-06233,RET-06233,793,3,1
BUR-06234,RET-06234,871,1,0
BUR-06235,RET-06235,885,3,1
BUR-06236,RET-06236,852,0,0
BUR-06237,RET-06237,563,1,0
BUR-06238,RET-06238,717,1,0
BUR-06239,RET-06239,770,2,2
BUR-06240,RET-06240,665,0,0
BUR-06241,RET-06241,748,1,1
BUR-06242,RET-06242,632,1,0
BUR-06243,RET-06243,830,0,2
BUR-06244,RET-06244,629,2,1
BUR-06245,RET-06245,719,1,1
BUR-06246,RET-06246,434,0,0
BUR-06247,RET-06247,755,3,0
BUR-06248,RET-06248,550,5,0
BUR-06249,RET-06249,477,1,1
BUR-06250,RET-06250,660,0,0
BUR-06251,RET-06251,768,1,0
BUR-06252,RET-06252,669,0,1
BUR-06253,RET-06253,767,0,0
BUR-06254,RET-06254,825,0,0
BUR-06255,RET-06255,715,3,0
BUR-06256,RET-06256,756,1,0
BUR-06257,RET-06257,716,6,0
BUR-06258,RET-06258,741,0,0
BUR-06259,RET-06259,663,3,1
BUR-06260,RET-06260,822,2,0
BUR-06261,RET-06261,660,3,0
BUR-06262,RET-06262,807,3,1
BUR-06263,RET-06263,648,1,0
BUR-06264,RET-06264,802,3,0
BUR-06265,RET-06265,582,3,0
BUR-06266,RET-06266,709,0,0
BUR-06267,RET-06267,814,1,0
BUR-06268,RET-06268,687,4,0
BUR-06269,RET-06269,839,2,0
BUR-06270,RET-06270,647,2,0
BUR-06271,RET-06271,724,1,1
BUR-06272,RET-06272,732,2,0
BUR-06273,RET-06273,815,2,1
BUR-06274,RET-06274,756,2,1
BUR-06275,RET-06275,871,2,0
BUR-06276,RET-06276,618,0,1
BUR-06277,RET-06277,625,2,2
BUR-06278,RET-06278,748,0,1
BUR-06279,RET-06279,766,5,2
BUR-06280,RET-06280,718,1,0
BUR-06281,RET-06281,761,4,2
BUR-06282,RET-06282,665,1,1
BUR-06283,RET-06283,628,1,0
BUR-06284,RET-06284,713,1,0
BUR-06285,RET-06285,464,1,0
BUR-06286,RET-06286,626,1,0
BUR-06287,RET-06287,677,4,0
BUR-06288,RET-06288,811,2,1
BUR-06289,RET-06289,769,3,0
BUR-06290,RET-06290,662,5,0
BUR-06291,RET-06291,752,2,0
BUR-06292,RET-06292,669,1,1
BUR-06293,RET-06293,686,1,3
BUR-06294,RET-06294,729,2,0
BUR-06295,RET-06295,604,1,3
BUR-06296,RET-06296,849,3,1
BUR-06297,RET-06297,552,0,1
BUR-06298,RET-06298,854,1,0
BUR-06299,RET-06299,765,1,1
BUR-06300,RET-06300,700,1,1
BUR-06301,RET-06301,744,1,0
BUR-06302,RET-06302,650,1,2
BUR-06303,RET-06303,628,0,0
BUR-06304,RET-06304,740,3,0
BUR-06305,RET-06305,502,1,0
BUR-06306,RET-06306,558,3,0
BUR-06307,RET-06307,683,1,1
BUR-06308,RET-06308,756,4,1
BUR-06309,RET-06309,615,1,0
BUR-06310,RET-06310,691,1,1
BUR-06311,RET-06311,622,4,0
BUR-06312,RET-06312,693,2,0
BUR-06313,RET-06313,762,2,2
BUR-06314,RET-06314,833,3,0
BUR-06315,RET-06315,795,0,0
BUR-06316,RET-06316,645,0,0
BUR-06317,RET-06317,836,0,0
BUR-06318,RET-06318,655,0,0
BUR-06319,RET-06319,674,1,0
BUR-06320,RET-06320,720,2,0
BUR-06321,RET-06321,657,4,0
BUR-06322,RET-06322,776,2,1
BUR-06323,RET-06323,744,4,0
BUR-06324,RET-06324,766,2,1
BUR-06325,RET-06325,768,2,0
BUR-06326,RET-06326,796,0,1
BUR-06327,RET-06327,767,5,0
BUR-06328,RET-06328,689,1,2
BUR-06329,RET-06329,704,4,0
BUR-06330,RET-06330,630,0,0
BUR-06331,RET-06331,652,3,0
BUR-06332,RET-06332,751,1,0
BUR-06333,RET-06333,749,2,0
BUR-06334,RET-06334,715,4,0
BUR-06335,RET-06335,820,7,0
BUR-06336,RET-06336,699,1,0
BUR-06337,RET-06337,677,3,1
BUR-06338,RET-06338,658,3,0
BUR-06339,RET-06339,527,1,0
BUR-06340,RET-06340,778,2,1
BUR-06341,RET-06341,822,1,1
BUR-06342,RET-06342,656,1,0
BUR-06343,RET-06343,785,3,0
BUR-06344,RET-06344,871,1,0
BUR-06345,RET-06345,656,0,0
BUR-06346,RET-06346,790,1,0
BUR-06347,RET-06347,876,2,1
BUR-06348,RET-06348,775,2,2
BUR-06349,RET-06349,515,3,1
BUR-06350,RET-06350,704,6,0
BUR-06351,RET-06351,645,0,1
BUR-06352,RET-06352,790,1,1
BUR-06353,RET-06353,806,2,0
BUR-06354,RET-06354,838,1,0
BUR-06355,RET-06355,737,2,0
BUR-06356,RET-06356,723,3,0
BUR-06357,RET-06357,785,1,0
BUR-06358,RET-06358,760,1,0
BUR-06359,RET-06359,802,2,0
BUR-06360,RET-06360,650,3,0
BUR-06361,RET-06361,880,2,3
BUR-06362,RET-06362,754,1,1
BUR-06363,RET-06363,805,2,1
BUR-06364,RET-06364,511,4,3
BUR-06365,RET-06365,721,2,1
BUR-06366,RET-06366,840,4,1
BUR-06367,RET-06367,701,2,0
BUR-06368,RET-06368,738,2,1
BUR-06369,RET-06369,721,0,1
BUR-06370,RET-06370,805,1,2
BUR-06371,RET-06371,765,2,3
BUR-06372,RET-06372,812,2,2
BUR-06373,RET-06373,826,1,0
BUR-06374,RET-06374,722,2,0
BUR-06375,RET-06375,794,2,1
BUR-06376,RET-06376,733,2,0
BUR-06377,RET-06377,792,3,1
BUR-06378,RET-06378,594,3,0
BUR-06379,RET-06379,690,4,2
BUR-06380,RET-06380,840,0,0
BUR-06381,RET-06381,800,3,2
BUR-06382,RET-06382,806,2,0
BUR-06383,RET-06383,871,1,1
BUR-06384,RET-06384,839,2,0
BUR-06385,RET-06385,725,2,0
BUR-06386,RET-06386,792,2,0
BUR-06387,RET-06387,775,2,0
BUR-06388,RET-06388,543,5,1
BUR-06389,RET-06389,833,5,0
BUR-06390,RET-06390,731,1,0
BUR-06391,RET-06391,681,1,1
BUR-06392,RET-06392,794,1,0
BUR-06393,RET-06393,757,1,1
BUR-06394,RET-06394,863,3,0
BUR-06395,RET-06395,740,2,0
BUR-06396,RET-06396,661,3,0
BUR-06397,RET-06397,660,5,0
BUR-06398,RET-06398,861,1,0
BUR-06399,RET-06399,554,1,0
BUR-06400,RET-06400,847,1,0
BUR-06401,RET-06401,856,1,2
BUR-06402,RET-06402,822,0,0
BUR-06403,RET-06403,858,3,1
BUR-06404,RET-06404,631,7,0
BUR-06405,RET-06405,683,0,0
BUR-06406,RET-06406,583,1,0
BUR-06407,RET-06407,875,4,1
BUR-06408,RET-06408,823,2,0
BUR-06409,RET-06409,815,2,0
BUR-06410,RET-06410,658,1,3
BUR-06411,RET-06411,847,1,0
BUR-06412,RET-06412,777,1,1
BUR-06413,RET-06413,787,3,0
BUR-06414,RET-06414,804,5,0
BUR-06415,RET-06415,776,0,0
BUR-06416,RET-06416,815,1,0
BUR-06417,RET-06417,676,3,0
BUR-06418,RET-06418,763,1,0
BUR-06419,RET-06419,637,2,0
BUR-06420,RET-06420,725,1,0
BUR-06421,RET-06421,748,2,0
BUR-06422,RET-06422,670,0,1
BUR-06423,RET-06423,844,4,0
BUR-06424,RET-06424,844,3,0
BUR-06425,RET-06425,580,2,1
BUR-06426,RET-06426,538,0,1
BUR-06427,RET-06427,800,2,0
BUR-06428,RET-06428,576,2,1
BUR-06429,RET-06429,733,2,1
BUR-06430,RET-06430,704,2,1
BUR-06431,RET-06431,736,1,0
BUR-06432,RET-06432,667,2,0
BUR-06433,RET-06433,840,2,0
BUR-06434,RET-06434,714,2,2
BUR-06435,RET-06435,558,0,0
BUR-06436,RET-06436,606,1,0
BUR-06437,RET-06437,705,1,1
BUR-06438,RET-06438,500,0,1
BUR-06439,RET-06439,837,1,0
BUR-06440,RET-06440,796,2,0
BUR-06441,RET-06441,693,4,1
BUR-06442,RET-06442,647,1,1
BUR-06443,RET-06443,854,0,1
BUR-06444,RET-06444,701,4,1
BUR-06445,RET-06445,818,3,1
BUR-06446,RET-06446,666,1,0
BUR-06447,RET-06447,788,3,1
BUR-06448,RET-06448,668,0,0
BUR-06449,RET-06449,630,0,0
BUR-06450,RET-06450,635,1,0
BUR-06451,RET-06451,727,2,0
BUR-06452,RET-06452,763,4,1
BUR-06453,RET-06453,850,0,0
BUR-06454,RET-06454,700,3,0
BUR-06455,RET-06455,725,3,0
BUR-06456,RET-06456,844,2,1
BUR-06457,RET-06457,564,1,0
BUR-06458,RET-06458,875,2,0
BUR-06459,RET-06459,712,2,0
BUR-06460,RET-06460,770,3,0
BUR-06461,RET-06461,545,2,0
BUR-06462,RET-06462,772,3,1
BUR-06463,RET-06463,751,2,0
BUR-06464,RET-06464,745,3,1
BUR-06465,RET-06465,754,2,0
BUR-06466,RET-06466,597,3,0
BUR-06467,RET-06467,740,1,0
BUR-06468,RET-06468,876,3,1
BUR-06469,RET-06469,583,3,0
BUR-06470,RET-06470,594,0,0
BUR-06471,RET-06471,784,4,1
BUR-06472,RET-06472,745,2,1
BUR-06473,RET-06473,775,0,0
BUR-06474,RET-06474,700,3,2
BUR-06475,RET-06475,694,2,0
BUR-06476,RET-06476,681,1,0
BUR-06477,RET-06477,678,3,2
BUR-06478,RET-06478,629,2,0
BUR-06479,RET-06479,786,3,1
BUR-06480,RET-06480,871,2,0
BUR-06481,RET-06481,511,0,0
BUR-06482,RET-06482,622,0,0
BUR-06483,RET-06483,631,2,0
BUR-06484,RET-06484,747,2,0
BUR-06485,RET-06485,745,1,1
BUR-06486,RET-06486,770,0,0
BUR-06487,RET-06487,809,3,0
BUR-06488,RET-06488,773,0,0
BUR-06489,RET-06489,740,0,1
BUR-06490,RET-06490,850,1,0
BUR-06491,RET-06491,725,1,0
BUR-06492,RET-06492,849,3,0
BUR-06493,RET-06493,790,2,0
BUR-06494,RET-06494,723,4,0
BUR-06495,RET-06495,738,2,0
BUR-06496,RET-06496,593,1,1
BUR-06497,RET-06497,588,0,0
BUR-06498,RET-06498,797,3,0
BUR-06499,RET-06499,775,3,2
BUR-06500,RET-06500,662,0,0
BUR-06501,RET-06501,764,3,1
BUR-06502,RET-06502,790,1,1
BUR-06503,RET-06503,575,4,0
BUR-06504,RET-06504,832,4,0
BUR-06505,RET-06505,822,1,0
BUR-06506,RET-06506,798,4,0
BUR-06507,RET-06507,776,0,2
BUR-06508,RET-06508,766,1,1
BUR-06509,RET-06509,744,4,0
BUR-06510,RET-06510,609,2,2
BUR-06511,RET-06511,824,2,1
BUR-06512,RET-06512,499,6,0
BUR-06513,RET-06513,763,0,0
BUR-06514,RET-06514,891,1,1
BUR-06515,RET-06515,800,2,0
BUR-06516,RET-06516,771,2,2
BUR-06517,RET-06517,764,0,0
BUR-06518,RET-06518,754,5,0
BUR-06519,RET-06519,786,4,0
BUR-06520,RET-06520,730,1,0
BUR-06521,RET-06521,824,2,1
BUR-06522,RET-06522,733,3,0
BUR-06523,RET-06523,812,1,1
BUR-06524,RET-06524,588,5,0
BUR-06525,RET-06525,532,4,0
BUR-06526,RET-06526,695,1,1
BUR-06527,RET-06527,750,2,0
BUR-06528,RET-06528,731,2,0
BUR-06529,RET-06529,749,2,0
BUR-06530,RET-06530,649,2,0
BUR-06531,RET-06531,534,1,1
BUR-06532,RET-06532,722,0,0
BUR-06533,RET-06533,712,3,0
BUR-06534,RET-06534,743,3,0
BUR-06535,RET-06535,660,3,2
BUR-06536,RET-06536,554,1,0
BUR-06537,RET-06537,590,4,0
BUR-06538,RET-06538,794,1,0
BUR-06539,RET-06539,793,2,2
BUR-06540,RET-06540,818,1,0
BUR-06541,RET-06541,700,6,0
BUR-06542,RET-06542,853,4,0
BUR-06543,RET-06543,861,2,0
BUR-06544,RET-06544,704,0,1
BUR-06545,RET-06545,533,1,0
BUR-06546,RET-06546,776,2,0
BUR-06547,RET-06547,816,2,1
BUR-06548,RET-06548,784,3,1
BUR-06549,RET-06549,733,3,0
BUR-06550,RET-06550,639,2,1
BUR-06551,RET-06551,730,1,2
BUR-06552,RET-06552,633,0,0
BUR-06553,RET-06553,625,1,1
BUR-06554,RET-06554,793,2,1
BUR-06555,RET-06555,776,2,0
BUR-06556,RET-06556,786,1,1
BUR-06557,RET-06557,886,3,3
BUR-06558,RET-06558,763,1,0
BUR-06559,RET-06559,602,1,0
BUR-06560,RET-06560,621,1,0
BUR-06561,RET-06561,640,3,0
BUR-06562,RET-06562,699,1,0
BUR-06563,RET-06563,784,3,0
BUR-06564,RET-06564,728,2,1
BUR-06565,RET-06565,751,5,0
BUR-06566,RET-06566,790,4,0
BUR-06567,RET-06567,849,0,0
BUR-06568,RET-06568,696,2,0
BUR-06569,RET-06569,773,0,2
BUR-06570,RET-06570,773,2,0
BUR-06571,RET-06571,781,4,0
BUR-06572,RET-06572,697,1,0
BUR-06573,RET-06573,735,0,0
BUR-06574,RET-06574,842,2,0
BUR-06575,RET-06575,774,1,0
BUR-06576,RET-06576,750,3,0
BUR-06577,RET-06577,680,2,1
BUR-06578,RET-06578,729,2,2
BUR-06579,RET-06579,659,1,1
BUR-06580,RET-06580,827,1,1
BUR-06581,RET-06581,772,2,1
BUR-06582,RET-06582,780,3,2
BUR-06583,RET-06583,823,1,0
BUR-06584,RET-06584,493,4,1
BUR-06585,RET-06585,729,3,1
BUR-06586,RET-06586,842,2,0
BUR-06587,RET-06587,708,3,1
BUR-06588,RET-06588,682,6,1
BUR-06589,RET-06589,682,1,1
BUR-06590,RET-06590,860,1,1
BUR-06591,RET-06591,649,4,0
BUR-06592,RET-06592,723,3,0
BUR-06593,RET-06593,739,3,1
BUR-06594,RET-06594,757,1,2
BUR-06595,RET-06595,843,1,0
BUR-06596,RET-06596,689,2,0
BUR-06597,RET-06597,747,1,0
BUR-06598,RET-06598,561,1,1
BUR-06599,RET-06599,742,1,1
BUR-06600,RET-06600,628,1,3
BUR-06601,RET-06601,677,3,0
BUR-06602,RET-06602,776,1,1
BUR-06603,RET-06603,751,2,0
BUR-06604,RET-06604,718,5,0
BUR-06605,RET-06605,840,1,1
BUR-06606,RET-06606,782,3,2
BUR-06607,RET-06607,598,4,2
BUR-06608,RET-06608,715,1,0
BUR-06609,RET-06609,819,1,1
BUR-06610,RET-06610,857,2,1
BUR-06611,RET-06611,697,2,1
BUR-06612,RET-06612,782,3,0
BUR-06613,RET-06613,801,2,0
BUR-06614,RET-06614,710,2,0
BUR-06615,RET-06615,816,4,0
BUR-06616,RET-06616,766,1,1
BUR-06617,RET-06617,711,4,0
BUR-06618,RET-06618,890,2,1
BUR-06619,RET-06619,682,4,1
BUR-06620,RET-06620,673,2,1
BUR-06621,RET-06621,738,1,0
BUR-06622,RET-06622,835,3,1
BUR-06623,RET-06623,844,1,1
BUR-06624,RET-06624,746,1,2
BUR-06625,RET-06625,855,1,0
BUR-06626,RET-06626,877,1,1
BUR-06627,RET-06627,826,3,1
BUR-06628,RET-06628,816,3,1
BUR-06629,RET-06629,792,3,1
BUR-06630,RET-06630,741,0,0
BUR-06631,RET-06631,681,3,0
BUR-06632,RET-06632,813,2,2
BUR-06633,RET-06633,842,2,0
BUR-06634,RET-06634,834,3,1
BUR-06635,RET-06635,765,0,0
BUR-06636,RET-06636,660,6,0
BUR-06637,RET-06637,785,4,0
BUR-06638,RET-06638,803,2,1
BUR-06639,RET-06639,838,4,1
BUR-06640,RET-06640,662,2,0
BUR-06641,RET-06641,838,3,0
BUR-06642,RET-06642,757,3,2
BUR-06643,RET-06643,831,0,0
BUR-06644,RET-06644,647,2,1
BUR-06645,RET-06645,834,0,0
BUR-06646,RET-06646,496,3,0
BUR-06647,RET-06647,752,4,0
BUR-06648,RET-06648,710,1,0
BUR-06649,RET-06649,821,2,2
BUR-06650,RET-06650,598,3,0
BUR-06651,RET-06651,786,3,0
BUR-06652,RET-06652,759,2,0
BUR-06653,RET-06653,779,0,1
BUR-06654,RET-06654,766,2,2
BUR-06655,RET-06655,679,0,0
BUR-06656,RET-06656,572,2,1
BUR-06657,RET-06657,869,1,0
BUR-06658,RET-06658,827,2,0
BUR-06659,RET-06659,738,3,0
BUR-06660,RET-06660,744,4,0
BUR-06661,RET-06661,562,1,2
BUR-06662,RET-06662,796,3,0
BUR-06663,RET-06663,763,3,0
BUR-06664,RET-06664,703,2,2
BUR-06665,RET-06665,705,1,0
BUR-06666,RET-06666,735,3,0
BUR-06667,RET-06667,847,2,0
BUR-06668,RET-06668,810,3,0
BUR-06669,RET-06669,675,2,0
BUR-06670,RET-06670,635,1,0
BUR-06671,RET-06671,662,0,0
BUR-06672,RET-06672,649,2,0
BUR-06673,RET-06673,769,3,1
BUR-06674,RET-06674,599,3,1
BUR-06675,RET-06675,639,2,2
BUR-06676,RET-06676,774,4,2
BUR-06677,RET-06677,582,0,0
BUR-06678,RET-06678,883,2,2
BUR-06679,RET-06679,821,4,1
BUR-06680,RET-06680,775,1,0
BUR-06681,RET-06681,745,1,0
BUR-06682,RET-06682,875,2,0
BUR-06683,RET-06683,693,2,1
BUR-06684,RET-06684,619,2,1
BUR-06685,RET-06685,530,1,1
BUR-06686,RET-06686,849,2,0
BUR-06687,RET-06687,711,2,0
BUR-06688,RET-06688,769,1,1
BUR-06689,RET-06689,825,3,0
BUR-06690,RET-06690,729,2,0
BUR-06691,RET-06691,818,2,1
BUR-06692,RET-06692,564,1,1
BUR-06693,RET-06693,844,2,0
BUR-06694,RET-06694,817,1,0
BUR-06695,RET-06695,613,2,0
BUR-06696,RET-06696,662,0,0
BUR-06697,RET-06697,514,2,1
BUR-06698,RET-06698,677,3,0
BUR-06699,RET-06699,460,0,0
BUR-06700,RET-06700,806,2,0
BUR-06701,RET-06701,819,2,1
BUR-06702,RET-06702,799,1,0
BUR-06703,RET-06703,721,1,0
BUR-06704,RET-06704,719,3,0
BUR-06705,RET-06705,734,0,0
BUR-06706,RET-06706,633,3,1
BUR-06707,RET-06707,843,3,2
BUR-06708,RET-06708,812,1,0
BUR-06709,RET-06709,719,0,0
BUR-06710,RET-06710,706,4,1
BUR-06711,RET-06711,700,1,0
BUR-06712,RET-06712,773,0,0
BUR-06713,RET-06713,666,2,0
BUR-06714,RET-06714,765,3,0
BUR-06715,RET-06715,637,2,1
BUR-06716,RET-06716,553,1,0
BUR-06717,RET-06717,783,3,1
BUR-06718,RET-06718,834,5,0
BUR-06719,RET-06719,628,4,0
BUR-06720,RET-06720,807,3,0
BUR-06721,RET-06721,710,0,1
BUR-06722,RET-06722,751,3,0
BUR-06723,RET-06723,838,2,0
BUR-06724,RET-06724,668,0,0
BUR-06725,RET-06725,810,5,2
BUR-06726,RET-06726,700,1,1
BUR-06727,RET-06727,567,5,1
BUR-06728,RET-06728,719,1,0
BUR-06729,RET-06729,805,4,0
BUR-06730,RET-06730,738,1,0
BUR-06731,RET-06731,676,2,0
BUR-06732,RET-06732,766,1,1
BUR-06733,RET-06733,634,2,1
BUR-06734,RET-06734,729,3,1
BUR-06735,RET-06735,744,0,0
BUR-06736,RET-06736,602,2,1
BUR-06737,RET-06737,568,2,0
BUR-06738,RET-06738,778,0,1
BUR-06739,RET-06739,728,1,0
BUR-06740,RET-06740,815,1,0
BUR-06741,RET-06741,756,1,1
BUR-06742,RET-06742,671,2,0
BUR-06743,RET-06743,775,3,1
BUR-06744,RET-06744,638,1,0
BUR-06745,RET-06745,723,2,1
BUR-06746,RET-06746,764,1,0
BUR-06747,RET-06747,747,3,1
BUR-06748,RET-06748,718,1,0
BUR-06749,RET-06749,802,2,1
BUR-06750,RET-06750,628,1,2
BUR-06751,RET-06751,841,0,2
BUR-06752,RET-06752,823,2,1
BUR-06753,RET-06753,864,2,0
BUR-06754,RET-06754,732,2,0
BUR-06755,RET-06755,580,2,1
BUR-06756,RET-06756,865,2,0
BUR-06757,RET-06757,711,4,0
BUR-06758,RET-06758,704,3,0
BUR-06759,RET-06759,751,2,0
BUR-06760,RET-06760,695,2,1
BUR-06761,RET-06761,745,3,0
BUR-06762,RET-06762,608,2,0
BUR-06763,RET-06763,615,1,2
BUR-06764,RET-06764,679,2,0
BUR-06765,RET-06765,657,1,0
BUR-06766,RET-06766,746,2,1
BUR-06767,RET-06767,809,1,1
BUR-06768,RET-06768,533,3,1
BUR-06769,RET-06769,689,0,0
BUR-06770,RET-06770,719,1,0
BUR-06771,RET-06771,831,4,0
BUR-06772,RET-06772,688,2,0
BUR-06773,RET-06773,869,0,1
BUR-06774,RET-06774,863,3,1
BUR-06775,RET-06775,775,1,1
BUR-06776,RET-06776,841,4,1
BUR-06777,RET-06777,799,3,1
BUR-06778,RET-06778,872,1,0
BUR-06779,RET-06779,522,1,1
BUR-06780,RET-06780,699,0,1
BUR-06781,RET-06781,880,2,1
BUR-06782,RET-06782,822,3,0
BUR-06783,RET-06783,596,4,0
BUR-06784,RET-06784,720,1,0
BUR-06785,RET-06785,588,2,0
BUR-06786,RET-06786,792,0,0
BUR-06787,RET-06787,748,1,0
BUR-06788,RET-06788,823,2,1
BUR-06789,RET-06789,821,1,0
BUR-06790,RET-06790,778,1,0
BUR-06791,RET-06791,731,3,0
BUR-06792,RET-06792,798,2,0
BUR-06793,RET-06793,678,3,1
BUR-06794,RET-06794,776,0,0
BUR-06795,RET-06795,765,3,2
BUR-06796,RET-06796,762,1,0
BUR-06797,RET-06797,877,1,0
BUR-06798,RET-06798,652,0,0
BUR-06799,RET-06799,769,3,2
BUR-06800,RET-06800,749,2,0
BUR-06801,RET-06801,676,3,1
BUR-06802,RET-06802,713,2,0
BUR-06803,RET-06803,721,2,3
BUR-06804,RET-06804,727,2,1
BUR-06805,RET-06805,726,4,0
BUR-06806,RET-06806,813,3,2
BUR-06807,RET-06807,791,0,0
BUR-06808,RET-06808,619,2,2
BUR-06809,RET-06809,759,0,0
BUR-06810,RET-06810,766,1,0
BUR-06811,RET-06811,855,0,0
BUR-06812,RET-06812,674,0,0
BUR-06813,RET-06813,815,2,1
BUR-06814,RET-06814,676,3,0
BUR-06815,RET-06815,779,1,0
BUR-06816,RET-06816,616,2,0
BUR-06817,RET-06817,691,1,0
BUR-06818,RET-06818,813,2,0
BUR-06819,RET-06819,794,5,0
BUR-06820,RET-06820,695,3,0
BUR-06821,RET-06821,652,3,0
BUR-06822,RET-06822,854,2,1
BUR-06823,RET-06823,872,5,1
BUR-06824,RET-06824,860,0,0
BUR-06825,RET-06825,728,1,0
BUR-06826,RET-06826,745,0,0
BUR-06827,RET-06827,660,4,0
BUR-06828,RET-06828,652,1,0
BUR-06829,RET-06829,864,1,1
BUR-06830,RET-06830,782,1,1
BUR-06831,RET-06831,732,1,1
BUR-06832,RET-06832,711,1,1
BUR-06833,RET-06833,734,0,0
BUR-06834,RET-06834,677,4,1
BUR-06835,RET-06835,806,3,1
BUR-06836,RET-06836,709,2,0
BUR-06837,RET-06837,623,1,1
BUR-06838,RET-06838,793,0,1
BUR-06839,RET-06839,874,6,0
BUR-06840,RET-06840,603,0,0
BUR-06841,RET-06841,732,2,0
BUR-06842,RET-06842,853,5,1
BUR-06843,RET-06843,767,3,2
BUR-06844,RET-06844,712,2,0
BUR-06845,RET-06845,571,0,0
BUR-06846,RET-06846,842,0,0
BUR-06847,RET-06847,584,1,0
BUR-06848,RET-06848,815,2,0
BUR-06849,RET-06849,579,2,0
BUR-06850,RET-06850,750,3,1
BUR-06851,RET-06851,729,4,0
BUR-06852,RET-06852,792,1,0
BUR-06853,RET-06853,682,0,1
BUR-06854,RET-06854,887,2,0
BUR-06855,RET-06855,707,3,1
BUR-06856,RET-06856,801,4,0
BUR-06857,RET-06857,781,1,1
BUR-06858,RET-06858,854,1,0
BUR-06859,RET-06859,825,4,0
BUR-06860,RET-06860,719,1,2
BUR-06861,RET-06861,858,0,0
BUR-06862,RET-06862,797,5,0
BUR-06863,RET-06863,759,0,0
BUR-06864,RET-06864,697,2,0
BUR-06865,RET-06865,694,0,1
BUR-06866,RET-06866,870,3,1
BUR-06867,RET-06867,739,3,0
BUR-06868,RET-06868,790,2,0
BUR-06869,RET-06869,768,0,0
BUR-06870,RET-06870,717,0,1
BUR-06871,RET-06871,735,1,1
BUR-06872,RET-06872,744,2,1
BUR-06873,RET-06873,736,4,1
BUR-06874,RET-06874,754,3,0
BUR-06875,RET-06875,643,0,1
BUR-06876,RET-06876,791,0,0
BUR-06877,RET-06877,859,4,0
BUR-06878,RET-06878,795,0,0
BUR-06879,RET-06879,707,1,0
BUR-06880,RET-06880,727,1,0
BUR-06881,RET-06881,623,1,0
BUR-06882,RET-06882,858,3,0
BUR-06883,RET-06883,782,4,1
BUR-06884,RET-06884,798,1,1
BUR-06885,RET-06885,394,5,0
BUR-06886,RET-06886,831,2,0
BUR-06887,RET-06887,659,3,2
