LOAN_ID,SIMULATED_PD,OFFICER_DECISION,DEFAULT_STATUS,CALCULATED_FOIR,CALCULATED_LTV
LN-HM-04917,0.6652,Reject,1,0.8885,0.9351
LN-HM-04918,0.661,Reject,1,0.901,0.9202
LN-HM-04919,0.1593,Approve,0,0.3196,0.8298
LN-HM-04920,0.459,Reject,0,0.7,0.0
LN-HM-04921,0.0,Approve,0,0.3927,0.7542
LN-HM-04922,0.2434,Review,0,0.2195,0.0
LN-HM-04923,0.7304,Reject,0,0.9356,0.944
LN-HM-04924,0.3479,Review,0,0.5263,0.0
LN-HM-04925,0.0,Approve,0,0.4679,0.0
LN-HM-04926,0.2799,Review,0,0.3863,0.7371
LN-HM-04927,0.0,Approve,0,0.4471,0.9457
LN-HM-04928,0.98,Reject,1,0.7453,0.7084
LN-HM-04929,0.5913,Reject,1,0.8648,0.8662
LN-HM-04930,0.7564,Reject,0,0.8422,0.9219
LN-HM-04931,0.6485,Reject,1,0.7423,0.9281
LN-HM-04932,0.1638,Approve,0,0.1608,0.0
LN-HM-04933,0.2257,Review,0,0.3547,0.8924
LN-HM-04934,0.652,Reject,0,0.5431,0.9152
LN-HM-04935,0.3105,Reject,1,0.5791,0.7875
LN-HM-04936,0.0,Approve,0,0.2828,0.8267
LN-HM-04937,0.9573,Reject,1,0.6274,0.8492
LN-HM-04938,0.1078,Approve,0,0.4421,0.8796
LN-HM-04939,0.4188,Reject,0,0.795,0.7889
LN-HM-04940,0.4395,Reject,1,1.2935,0.0
LN-HM-04941,0.0,Approve,0,0.4724,0.0
LN-HM-04942,0.4814,Reject,0,1.5788,0.0
LN-HM-04943,0.202,Review,1,0.423,0.0
LN-HM-04944,0.6555,Reject,1,0.7194,0.8836
LN-HM-04945,0.258,Review,0,0.5189,0.0
LN-HM-04946,0.2774,Review,0,0.5158,0.6826
LN-HM-04947,0.5327,Reject,0,0.815,0.6667
LN-HM-04948,0.0096,Approve,0,0.4899,0.9121
LN-HM-04949,0.9212,Reject,1,0.6631,0.9328
LN-HM-04950,0.6019,Reject,1,0.7207,0.8216
LN-HM-04951,0.0,Approve,0,0.3082,0.9118
LN-HM-04952,0.7057,Reject,1,0.7641,0.9016
LN-HM-04953,0.6868,Reject,1,0.7029,0.8618
LN-HM-04954,0.446,Reject,0,0.6748,0.0
LN-HM-04955,0.0,Approve,0,0.3499,0.6686
LN-HM-04956,0.4513,Reject,0,0.8787,0.8533
LN-HM-04957,0.0,Approve,0,0.417,0.0
LN-HM-04958,0.5707,Reject,1,0.6689,0.7472
LN-HM-04959,0.0,Approve,0,0.3792,0.0
LN-HM-04960,0.5795,Reject,0,0.5898,0.9213
LN-HM-04961,0.9923,Reject,1,0.6769,0.0
LN-HM-04962,1.0,Reject,1,0.7352,0.757
LN-HM-04963,0.3939,Reject,1,0.7501,0.6798
LN-HM-04964,0.599,Reject,1,0.7361,0.7915
LN-HM-04965,0.0998,Approve,1,0.4228,0.864
LN-HM-04966,0.0723,Approve,0,0.4926,0.0
LN-HM-04967,0.6346,Reject,1,0.7576,0.9286
LN-HM-04968,0.8058,Reject,1,0.7706,0.8217
LN-HM-04969,0.4156,Reject,0,0.7246,0.0
LN-HM-04970,0.2805,Reject,0,0.5581,0.0
LN-HM-04971,0.4355,Reject,1,0.5726,0.7053
LN-HM-04972,0.0,Approve,0,0.3548,0.0
LN-HM-04973,0.2377,Review,0,0.3921,0.8517
LN-HM-04974,0.6693,Reject,1,0.7293,0.8799
LN-HM-04975,0.6651,Reject,1,0.6705,0.0
LN-HM-04976,0.7201,Reject,1,0.5637,0.9469
LN-HM-04977,0.0,Approve,0,0.4253,0.8833
LN-HM-04978,0.5421,Reject,0,0.5678,0.6747
LN-HM-04979,0.2101,Reject,0,0.6204,0.7527
LN-HM-04980,0.0,Approve,0,0.3992,0.0
LN-HM-04981,1.0,Reject,1,0.5968,0.8734
LN-HM-04982,0.0865,Approve,0,0.312,0.7356
LN-HM-04983,0.4733,Reject,1,0.6284,0.9357
LN-HM-04984,0.232,Review,0,0.5171,0.7819
LN-HM-04985,0.0288,Approve,0,0.4206,0.828
LN-HM-04986,0.5701,Reject,1,0.5042,0.6561
LN-HM-04987,0.7075,Reject,0,0.6542,0.9137
LN-HM-04988,0.0,Approve,0,0.2994,0.0
LN-HM-04989,0.6917,Reject,1,0.8737,0.8992
LN-HM-04990,0.466,Reject,0,0.5996,0.9272
LN-HM-04991,0.4241,Reject,0,0.8485,0.0
LN-HM-04992,0.6472,Reject,1,0.9784,0.0
LN-HM-04993,0.1993,Approve,1,0.2875,0.8514
LN-HM-04994,0.463,Reject,1,0.8518,0.0
LN-HM-04995,0.7108,Reject,1,1.1402,0.0
LN-HM-04996,0.65,Reject,1,0.7983,0.7128
LN-HM-04997,0.0,Approve,0,0.2725,0.0
LN-HM-04998,0.0,Approve,0,0.4402,0.7742
LN-HM-04999,0.3313,Review,1,0.2722,0.9028
LN-HM-05000,0.5085,Reject,0,0.5163,0.7095
LN-HM-05001,0.2126,Reject,0,0.5552,0.875
LN-HM-05002,0.327,Reject,0,0.6349,0.6714
LN-HM-05003,0.2571,Reject,0,0.6399,0.0
LN-HM-05004,0.2584,Reject,0,0.5993,0.7019
LN-HM-05005,0.3976,Reject,0,0.6362,0.8606
LN-HM-05006,0.1863,Approve,0,0.3323,0.8696
LN-HM-05007,0.9186,Reject,0,0.8182,0.0
LN-HM-05008,0.1786,Approve,0,0.2476,0.7338
LN-HM-05009,0.5139,Reject,1,0.5939,0.6711
LN-HM-05010,0.2769,Reject,0,0.6492,0.7453
LN-HM-05011,0.681,Reject,1,0.6719,0.7314
LN-HM-05012,0.7251,Reject,0,0.6139,0.8625
LN-HM-05013,0.3471,Reject,0,0.5712,0.7376
LN-HM-05014,0.3235,Reject,0,0.5644,0.7796
LN-HM-05015,0.431,Reject,1,0.6742,0.0
LN-HM-05016,0.5445,Reject,1,0.5859,0.0
LN-HM-05017,0.597,Reject,0,0.7098,0.9488
LN-HM-05018,0.0037,Approve,0,0.3041,0.0
LN-HM-05019,0.2638,Reject,0,0.568,0.7093
LN-HM-05020,0.0,Approve,0,0.4765,0.8913
LN-HM-05021,0.6859,Reject,0,0.8761,0.8874
LN-HM-05022,0.5044,Reject,0,0.5098,0.0
LN-HM-05023,0.0041,Approve,0,0.2143,0.0
LN-HM-05024,0.772,Reject,1,0.6371,0.8785
LN-HM-05025,0.3034,Reject,1,0.592,0.9235
LN-HM-05026,0.7135,Reject,1,0.6159,0.9192
LN-HM-05027,1.0,Reject,1,0.7981,0.9083
LN-HM-05028,0.6927,Reject,1,0.5137,0.8807
LN-HM-05029,0.0,Approve,0,0.4613,0.7422
LN-HM-05030,0.7524,Reject,1,0.5317,0.8861
LN-HM-05031,0.5967,Reject,0,0.404,0.0
LN-HM-05032,0.6718,Reject,0,0.7503,0.84
LN-HM-05033,0.5142,Reject,1,0.8097,0.7778
LN-HM-05034,0.6345,Reject,0,0.7241,0.867
LN-HM-05035,0.5418,Reject,1,0.6868,0.7599
LN-HM-05036,0.6741,Reject,0,0.7547,0.8848
LN-HM-05037,1.0,Reject,1,0.6647,0.8614
LN-HM-05038,0.1985,Reject,0,0.5772,0.7624
LN-HM-05039,0.5775,Reject,0,0.6505,0.6995
LN-HM-05040,0.1041,Approve,0,0.4663,0.0
LN-HM-05041,0.6819,Reject,0,1.2879,0.0
LN-HM-05042,0.5869,Reject,0,1.0636,0.8358
LN-HM-05043,0.7453,Reject,1,0.574,0.9496
LN-HM-05044,0.7231,Reject,0,0.6544,0.9493
LN-HM-05045,0.4815,Reject,0,0.8868,0.7538
LN-HM-05046,1.0,Reject,1,0.8776,0.8171
LN-HM-05047,0.18,Approve,1,0.4119,0.8507
LN-HM-05048,0.2567,Review,0,0.5396,0.8
LN-HM-05049,0.59,Reject,1,0.6522,0.6776
LN-HM-05050,0.59,Reject,1,0.7928,0.9222
LN-HM-05051,0.0,Approve,0,0.4641,0.6923
LN-HM-05052,0.8144,Reject,0,0.6829,0.0
LN-HM-05053,0.6462,Reject,1,0.5468,0.8173
LN-HM-05054,0.3269,Reject,0,0.633,0.0
LN-HM-05055,0.4039,Reject,0,0.3644,0.0
LN-HM-05056,0.3599,Review,0,0.4652,0.8009
LN-HM-05057,0.0,Approve,0,0.3981,0.0
LN-HM-05058,0.0544,Approve,0,0.4209,0.0
LN-HM-05059,0.212,Review,0,0.3943,0.8312
LN-HM-05060,0.445,Reject,0,0.4765,0.0
LN-HM-05061,0.3437,Review,0,0.5468,0.6791
LN-HM-05062,0.4941,Reject,0,0.5641,0.8046
LN-HM-05063,0.7219,Reject,1,0.8026,0.9184
LN-HM-05064,0.4616,Reject,0,0.6487,0.7495
LN-HM-05065,0.3211,Reject,0,0.5917,0.6898
LN-HM-05066,0.2109,Review,0,0.5371,0.0
LN-HM-05067,0.3663,Reject,0,0.8126,0.6531
LN-HM-05068,0.9422,Reject,1,0.8822,0.8489
LN-HM-05069,0.563,Reject,0,0.7254,0.7725
LN-HM-05070,0.6195,Reject,1,0.7753,0.0
LN-HM-05071,0.2606,Review,0,0.248,0.0
LN-HM-05072,0.0,Approve,0,0.317,0.0
LN-HM-05073,0.0,Approve,0,0.3745,0.0
LN-HM-05074,0.4745,Reject,0,0.5919,0.7286
LN-HM-05075,1.0,Reject,1,0.6575,0.94
LN-HM-05076,0.4117,Reject,0,0.7092,0.0
LN-HM-05077,0.7788,Reject,1,0.739,0.7149
LN-HM-05078,0.9786,Reject,1,0.9035,0.9445
LN-HM-05079,0.2278,Reject,0,0.6064,0.7286
LN-HM-05080,0.5006,Reject,1,0.6726,0.6786
LN-HM-05081,0.0657,Approve,0,0.4969,0.8119
LN-HM-05082,0.4849,Reject,1,0.695,0.7928
LN-HM-05083,0.0,Approve,0,0.4561,0.8684
LN-HM-05084,0.4413,Reject,0,0.6807,0.6727
LN-HM-05085,0.3461,Reject,1,0.6033,0.7846
LN-HM-05086,0.0579,Approve,0,0.4638,0.0
LN-HM-05087,0.2236,Reject,0,0.6013,0.7268
LN-HM-05088,0.3822,Review,1,0.4458,0.9333
LN-HM-05089,0.3994,Review,0,0.5062,0.8553
LN-HM-05090,0.2678,Reject,0,0.6196,0.0
LN-HM-05091,0.2098,Review,1,0.4132,0.0
LN-HM-05092,0.7759,Reject,1,1.101,0.6845
LN-HM-05093,0.5141,Reject,1,0.8993,0.9358
LN-HM-05094,0.2812,Reject,0,0.5939,0.6569
LN-HM-05095,0.7421,Reject,1,0.7796,0.8196
LN-HM-05096,0.6391,Reject,1,1.2345,0.0
LN-HM-05097,0.3521,Reject,0,0.5636,0.0
LN-HM-05098,0.7161,Reject,1,0.8171,0.7753
LN-HM-05099,0.4439,Reject,1,0.7839,0.774
LN-HM-05100,0.917,Reject,1,0.7489,0.8396
LN-HM-05101,0.2437,Reject,1,0.5826,0.7113
LN-HM-05102,0.4196,Reject,1,0.7346,0.6674
LN-HM-05103,0.4147,Reject,0,0.7478,0.8302
LN-HM-05104,0.0411,Approve,0,0.3939,0.0
LN-HM-05105,0.429,Reject,0,0.6616,0.7797
LN-HM-05106,0.0,Approve,0,0.4396,0.7914
LN-HM-05107,0.6581,Reject,1,0.9038,0.6897
LN-HM-05108,0.3303,Review,0,0.4761,0.8824
LN-HM-05109,0.4157,Reject,0,0.5101,0.9327
LN-HM-05110,0.1994,Review,0,0.5371,0.0
LN-HM-05111,0.5444,Reject,0,0.5262,0.0
LN-HM-05112,0.3205,Reject,1,0.5656,0.0
LN-HM-05113,0.3617,Reject,0,1.0492,0.6578
LN-HM-05114,0.5573,Reject,0,0.7779,0.6513
LN-HM-05115,0.1738,Approve,0,0.4501,0.0
LN-HM-05116,1.0,Reject,1,0.9929,0.855
LN-HM-05117,0.0889,Approve,0,0.2947,0.6719
LN-HM-05118,0.4297,Reject,0,0.6407,0.9061
LN-HM-05119,0.705,Reject,1,0.8512,0.85
LN-HM-05120,0.0038,Approve,0,0.2791,0.0
LN-HM-05121,0.024,Approve,0,0.3683,0.0
LN-HM-05122,0.5158,Reject,0,0.618,0.8179
LN-HM-05123,0.4001,Reject,0,1.0493,0.701
LN-HM-05124,0.0,Approve,0,0.2326,0.0
LN-HM-05125,0.4997,Reject,1,0.5848,0.8029
LN-HM-05126,0.2642,Reject,0,0.6089,0.94
LN-HM-05127,0.0323,Approve,0,0.1647,0.0
LN-HM-05128,0.1487,Approve,0,0.1573,0.0
LN-HM-05129,0.6882,Reject,0,0.7796,0.8606
LN-HM-05130,0.4024,Reject,0,0.8773,0.7596
LN-HM-05131,1.0,Reject,1,0.5209,0.9259
LN-HM-05132,0.4019,Reject,0,1.3705,0.0
LN-HM-05133,0.6258,Reject,1,0.948,0.8274
LN-HM-05134,0.4695,Reject,1,0.9352,0.7421
LN-HM-05135,0.0,Approve,0,0.388,0.0
LN-HM-05136,0.4411,Reject,1,0.4827,0.7431
LN-HM-05137,0.5072,Reject,1,0.6396,0.7484
LN-HM-05138,0.5089,Reject,0,0.7054,0.7256
LN-HM-05139,0.976,Reject,1,0.7915,0.8983
LN-HM-05140,0.2909,Review,0,0.3225,0.8669
LN-HM-05141,0.513,Reject,1,0.8152,0.0
LN-HM-05142,0.7184,Reject,1,0.68,0.0
LN-HM-05143,0.6548,Reject,1,0.8487,0.6719
LN-HM-05144,0.0,Approve,0,0.4108,0.0
LN-HM-05145,0.2385,Review,0,0.4948,0.0
LN-HM-05146,0.0,Approve,0,0.3286,0.6957
LN-HM-05147,0.0275,Approve,0,0.2499,0.0
LN-HM-05148,0.4359,Reject,1,0.8303,0.7569
LN-HM-05149,0.4658,Reject,0,0.9254,0.7146
LN-HM-05150,0.0707,Approve,1,0.3297,0.8916
LN-HM-05151,0.4568,Reject,1,0.5286,0.8262
LN-HM-05152,0.4159,Reject,0,0.6474,0.0
LN-HM-05153,0.6587,Reject,0,0.7664,0.6553
LN-HM-05154,0.5446,Reject,0,0.9824,0.0
LN-HM-05155,0.7414,Reject,1,0.7033,0.0
LN-HM-05156,0.2443,Review,0,0.4282,0.8741
LN-HM-05157,1.0,Reject,1,0.7019,0.8507
LN-HM-05158,0.2174,Review,1,0.501,0.0
LN-HM-05159,0.3382,Review,1,0.5316,0.6636
LN-HM-05160,0.4533,Reject,0,0.9644,0.0
LN-HM-05161,0.5466,Reject,1,0.7335,0.8
LN-HM-05162,0.038,Approve,0,0.4622,0.7222
LN-HM-05163,0.425,Reject,1,1.3069,0.0
LN-HM-05164,0.4949,Reject,1,0.9375,0.7972
LN-HM-05165,0.4488,Reject,0,0.7247,0.0
LN-HM-05166,0.6536,Reject,1,0.5487,0.8968
LN-HM-05167,0.0793,Approve,0,0.461,0.876
LN-HM-05168,0.4311,Reject,1,1.1648,0.0
LN-HM-05169,0.0621,Approve,0,0.3897,0.8031
LN-HM-05170,0.084,Approve,0,0.3617,0.0
LN-HM-05171,0.7667,Reject,1,0.6139,0.9375
LN-HM-05172,0.8955,Reject,1,0.5582,0.8857
LN-HM-05173,0.9445,Reject,0,0.8,0.9502
LN-HM-05174,0.2407,Review,0,0.4295,0.0
LN-HM-05175,0.9653,Reject,1,0.5547,0.8532
LN-HM-05176,0.0,Approve,0,0.4502,0.7979
LN-HM-05177,0.1799,Approve,0,0.4115,0.6902
LN-HM-05178,0.3049,Reject,0,0.6277,0.7378
LN-HM-05179,0.3006,Review,0,0.3618,0.0
LN-HM-05180,0.0,Approve,0,0.2557,0.0
LN-HM-05181,0.7103,Reject,1,0.562,0.9292
LN-HM-05182,0.4048,Reject,1,1.4301,0.0
LN-HM-05183,0.2303,Review,0,0.3638,0.0
LN-HM-05184,0.751,Reject,1,0.5703,0.8011
LN-HM-05185,0.1534,Approve,0,0.388,0.0
LN-HM-05186,0.5229,Reject,1,0.5897,0.0
LN-HM-05187,0.3277,Review,1,0.5169,0.6613
LN-HM-05188,0.0,Approve,0,0.3409,0.0
LN-HM-05189,0.4104,Reject,1,0.7678,0.6634
LN-HM-05190,0.3714,Reject,1,0.6431,0.7633
LN-HM-05191,0.2674,Review,0,0.5364,0.7584
LN-HM-05192,0.213,Reject,0,0.6475,0.6718
LN-HM-05193,0.7927,Reject,1,0.6795,0.8163
LN-HM-05194,0.3663,Reject,0,0.824,0.7464
LN-HM-05195,0.0,Approve,0,0.498,0.7738
LN-HM-05196,0.7523,Reject,0,0.6056,0.0
LN-HM-05197,0.4256,Reject,0,0.6019,0.8919
LN-HM-05198,0.0,Approve,0,0.4577,0.7067
LN-HM-05199,0.4925,Reject,1,0.5918,0.8385
LN-HM-05200,0.7935,Reject,1,0.5507,0.0
LN-HM-05201,0.1133,Approve,0,0.4773,0.735
LN-HM-05202,0.994,Reject,1,0.7159,0.8884
LN-HM-05203,0.7134,Reject,1,0.7299,0.9471
LN-HM-05204,0.5007,Reject,0,0.5913,0.0
LN-HM-05205,0.7956,Reject,1,0.6688,0.8259
LN-HM-05206,0.4724,Reject,0,0.9789,0.7096
LN-HM-05207,0.488,Reject,0,0.4939,0.9005
LN-HM-05208,0.366,Reject,0,0.6034,0.7484
LN-HM-05209,0.4398,Reject,1,0.734,0.0
LN-HM-05210,0.9797,Reject,1,0.6594,0.7023
LN-HM-05211,0.0537,Approve,0,0.4551,0.0
LN-HM-05212,0.7304,Reject,1,0.654,0.8085
LN-HM-05213,0.2352,Review,0,0.4568,0.7602
LN-HM-05214,0.2924,Reject,0,0.6215,0.7514
LN-HM-05215,0.2001,Review,0,0.2906,0.0
LN-HM-05216,0.6497,Reject,1,0.8949,0.6904
LN-HM-05217,0.539,Reject,0,0.5401,0.8053
LN-HM-05218,0.7064,Reject,1,0.6485,0.9412
LN-HM-05219,0.5304,Reject,0,0.9393,0.7486
LN-HM-05220,0.6775,Reject,1,0.887,0.0
LN-HM-05221,0.5502,Reject,0,0.5483,0.8209
LN-HM-05222,0.3738,Review,0,0.5457,0.0
LN-HM-05223,0.492,Reject,0,0.9143,0.6911
LN-HM-05224,0.5753,Reject,0,0.5988,0.6737
LN-HM-05225,0.2892,Review,0,0.5348,0.0
LN-HM-05226,0.0,Approve,0,0.4541,0.6779
LN-HM-05227,0.4833,Reject,1,0.5534,0.8458
LN-HM-05228,0.4856,Reject,0,0.6527,0.6891
LN-HM-05229,0.3537,Reject,1,0.5937,0.0
LN-HM-05230,0.2447,Review,0,0.5124,0.0
LN-HM-05231,0.1947,Approve,1,0.4094,0.0
LN-HM-05232,0.4618,Reject,0,0.747,0.0
LN-HM-05233,0.554,Reject,0,0.575,0.7597
LN-HM-05234,0.6774,Reject,1,0.7494,0.0
LN-HM-05235,0.5754,Reject,0,0.7161,0.0
LN-HM-05236,0.4814,Reject,0,0.5699,0.8098
LN-HM-05237,0.4425,Reject,0,0.6974,0.7167
LN-HM-05238,0.054,Approve,0,0.4609,0.0
LN-HM-05239,0.5612,Reject,0,0.5207,0.8954
LN-HM-05240,0.5637,Reject,1,0.5957,0.9284
LN-HM-05241,0.0093,Approve,0,0.302,0.9398
LN-HM-05242,0.1547,Approve,0,0.3754,0.9444
LN-HM-05243,0.687,Reject,1,0.6581,0.8982
LN-HM-05244,0.0,Approve,0,0.4801,0.0
LN-HM-05245,0.596,Reject,0,0.8757,0.8038
LN-HM-05246,0.4829,Reject,0,0.8025,0.6713
LN-HM-05247,0.4714,Reject,0,0.7527,0.7778
LN-HM-05248,0.4751,Reject,0,0.4645,0.7115
LN-HM-05249,0.6976,Reject,0,1.0405,0.6912
LN-HM-05250,0.2514,Reject,0,0.6078,0.0
LN-HM-05251,0.7647,Reject,1,0.6539,0.9171
LN-HM-05252,0.3633,Reject,0,0.8963,0.7989
LN-HM-05253,0.2228,Review,0,0.465,0.0
LN-HM-05254,0.4729,Reject,1,0.6524,0.7564
LN-HM-05255,0.9993,Reject,1,0.6785,0.0
LN-HM-05256,0.5272,Reject,1,0.7064,0.7637
LN-HM-05257,0.5782,Reject,1,1.2723,0.0
LN-HM-05258,0.6327,Reject,1,0.7193,0.8538
LN-HM-05259,0.9085,Reject,1,0.8021,0.9019
LN-HM-05260,0.7733,Reject,1,0.9596,0.0
LN-HM-05261,0.5463,Reject,1,0.6239,0.8737
LN-HM-05262,0.5285,Reject,0,0.6341,0.8156
LN-HM-05263,0.6589,Reject,1,0.6917,0.8269
LN-HM-05264,0.88,Reject,1,0.769,0.8543
LN-HM-05265,0.7285,Reject,1,0.3773,0.9153
LN-HM-05266,0.0013,Approve,0,0.336,0.6908
LN-HM-05267,0.9588,Reject,1,0.7018,0.875
LN-HM-05268,0.6474,Reject,0,0.6933,0.8094
LN-HM-05269,0.9619,Reject,1,0.7415,0.7685
LN-HM-05270,0.0,Approve,0,0.37,0.0
LN-HM-05271,0.4704,Reject,0,0.7994,0.0
LN-HM-05272,0.9126,Reject,1,1.0923,0.8667
LN-HM-05273,0.2946,Review,0,0.5208,0.7696
LN-HM-05274,0.0268,Approve,0,0.3547,0.6807
LN-HM-05275,0.0,Approve,0,0.3416,0.6636
LN-HM-05276,0.6917,Reject,1,0.8088,0.6728
LN-HM-05277,0.364,Reject,0,0.6666,0.6917
LN-HM-05278,0.3628,Review,0,0.5449,0.7826
LN-HM-05279,0.0716,Approve,0,0.4941,0.7101
LN-HM-05280,0.5939,Reject,1,1.5201,0.0
LN-HM-05281,0.5385,Reject,0,0.8992,0.6587
LN-HM-05282,0.7351,Reject,1,0.7713,0.9237
LN-HM-05283,0.5754,Reject,0,0.6671,0.0
LN-HM-05284,0.2155,Reject,0,0.598,0.8158
LN-HM-05285,0.5376,Reject,0,0.8885,0.7238
LN-HM-05286,0.4637,Reject,1,0.7047,0.0
LN-HM-05287,0.7724,Reject,1,0.6511,0.8008
LN-HM-05288,0.7507,Reject,1,0.6573,0.754
LN-HM-05289,0.3507,Review,0,0.5144,0.7413
LN-HM-05290,0.4779,Reject,0,1.1153,0.7355
LN-HM-05291,0.3112,Reject,0,0.5575,0.8214
LN-HM-05292,0.0,Approve,0,0.4311,0.79
LN-HM-05293,0.1257,Approve,1,0.4332,0.8213
LN-HM-05294,0.1733,Approve,0,0.2603,0.0
LN-HM-05295,0.513,Reject,0,0.4034,0.8911
LN-HM-05296,0.2547,Reject,0,0.5675,0.0
LN-HM-05297,0.5458,Reject,1,0.6833,0.0
LN-HM-05298,0.5604,Reject,1,0.8581,0.7872
LN-HM-05299,0.4251,Reject,1,0.7911,0.7439
LN-HM-05300,0.733,Reject,1,0.5334,0.8479
LN-HM-05301,0.2881,Review,0,0.5316,0.8103
LN-HM-05302,0.4692,Reject,0,0.5152,0.9128
LN-HM-05303,0.4678,Reject,0,0.5103,0.7386
LN-HM-05304,0.0,Approve,0,0.4922,0.0
LN-HM-05305,0.1754,Approve,0,0.4041,0.8483
LN-HM-05306,0.1198,Approve,0,0.4249,0.8131
LN-HM-05307,0.3957,Reject,1,0.8227,0.8631
LN-HM-05308,0.7505,Reject,1,0.6322,0.8611
LN-HM-05309,0.4031,Reject,0,0.5814,0.0
LN-HM-05310,0.3579,Reject,1,0.619,0.8311
LN-HM-05311,0.4729,Reject,0,0.6952,0.0
LN-HM-05312,1.0,Reject,1,0.7557,0.8651
LN-HM-05313,0.3832,Reject,0,0.9631,0.0
LN-HM-05314,0.0,Approve,0,0.2793,0.7955
LN-HM-05315,0.9684,Reject,1,0.7141,0.9086
LN-HM-05316,0.6632,Reject,0,0.6916,0.8912
LN-HM-05317,0.4954,Reject,0,1.2992,0.0
LN-HM-05318,0.8773,Reject,1,0.6585,0.8048
LN-HM-05319,0.5312,Reject,0,0.8407,0.669
LN-HM-05320,0.4277,Reject,1,0.4444,0.8955
LN-HM-05321,0.7745,Reject,1,0.7993,0.0
LN-HM-05322,0.767,Reject,1,1.0169,0.0
LN-HM-05323,0.4673,Reject,0,0.6075,0.6909
LN-HM-05324,1.0,Reject,1,0.7227,0.8952
LN-HM-05325,0.3943,Reject,0,0.434,0.0
LN-HM-05326,0.9746,Reject,1,0.7051,0.6849
LN-HM-05327,0.3513,Reject,0,0.6141,0.7484
LN-HM-05328,0.313,Reject,0,0.5615,0.0
LN-HM-05329,0.2396,Review,0,0.5478,0.7837
LN-HM-05330,0.3598,Reject,1,0.6984,0.7639
LN-HM-05331,0.5838,Reject,0,0.54,0.7424
LN-HM-05332,0.0166,Approve,0,0.49,0.8802
LN-HM-05333,0.0134,Approve,0,0.3818,0.0
LN-HM-05334,0.4022,Reject,1,0.7118,0.7006
LN-HM-05335,0.0283,Approve,0,0.3688,0.7843
LN-HM-05336,0.9402,Reject,1,0.5844,0.8538
LN-HM-05337,0.4817,Reject,1,0.5745,0.7675
LN-HM-05338,0.2529,Reject,0,0.6307,0.7677
LN-HM-05339,0.315,Reject,0,0.606,0.8298
LN-HM-05340,0.2512,Review,0,0.4153,0.0
LN-HM-05341,0.7487,Reject,0,0.7211,0.75
LN-HM-05342,0.6606,Reject,1,0.6745,0.8298
LN-HM-05343,0.4875,Reject,1,0.5939,0.848
LN-HM-05344,0.0,Approve,0,0.2971,0.0
LN-HM-05345,0.4487,Reject,1,0.8359,0.0
LN-HM-05346,0.2844,Reject,0,0.5676,0.7042
LN-HM-05347,0.1391,Approve,0,0.318,0.7403
LN-HM-05348,0.787,Reject,1,0.8692,0.8855
LN-HM-05349,0.453,Reject,1,0.608,0.9006
LN-HM-05350,0.0661,Approve,0,0.3774,0.7632
LN-HM-05351,0.4957,Reject,0,0.9983,0.0
LN-HM-05352,0.6339,Reject,1,1.0617,0.9196
LN-HM-05353,0.2695,Review,0,0.5338,0.7297
LN-HM-05354,0.5069,Reject,0,0.7196,0.6708
LN-HM-05355,0.4528,Reject,0,1.2888,0.0
LN-HM-05356,0.7026,Reject,0,0.7304,0.7906
LN-HM-05357,0.3125,Review,0,0.5075,0.0
LN-HM-05358,0.4828,Reject,0,0.799,0.7256
LN-HM-05359,0.05,Approve,0,0.419,0.84
LN-HM-05360,0.7806,Reject,1,0.5645,0.6901
LN-HM-05361,0.6689,Reject,0,0.8155,0.901
LN-HM-05362,0.7672,Reject,1,0.7503,0.9173
LN-HM-05363,0.9494,Reject,1,0.5184,0.9379
LN-HM-05364,0.1766,Approve,1,0.3639,0.7083
LN-HM-05365,0.4276,Reject,1,0.5746,0.8915
LN-HM-05366,0.7391,Reject,1,0.5915,0.7683
LN-HM-05367,0.4706,Reject,0,1.0153,0.7328
LN-HM-05368,0.6295,Reject,1,0.6831,0.6794
LN-HM-05369,0.1827,Approve,0,0.2515,0.0
LN-HM-05370,0.4219,Reject,1,0.6364,0.7116
LN-HM-05371,0.211,Review,0,0.2098,0.0
LN-HM-05372,0.0,Approve,0,0.4818,0.7005
LN-HM-05373,0.4005,Reject,0,0.4754,0.8636
LN-HM-05374,0.7054,Reject,1,0.8786,0.9253
LN-HM-05375,0.1885,Reject,0,0.6303,0.7462
LN-HM-05376,0.1604,Approve,0,0.493,0.8742
LN-HM-05377,0.5352,Reject,1,0.5419,0.9237
LN-HM-05378,0.7516,Reject,1,0.7848,0.0
LN-HM-05379,0.3666,Reject,1,0.5938,0.8351
LN-HM-05380,0.6707,Reject,1,0.7246,0.0
LN-HM-05381,0.4657,Reject,1,1.1419,0.0
LN-HM-05382,0.2059,Review,0,0.4366,0.0
LN-HM-05383,0.5341,Reject,1,0.5581,0.8019
LN-HM-05384,0.2226,Reject,0,0.6052,0.7871
LN-HM-05385,0.5579,Reject,1,0.6955,0.8443
LN-HM-05386,0.6059,Reject,0,0.6593,0.8927
LN-HM-05387,0.5618,Reject,0,1.5181,0.0
LN-HM-05388,0.7421,Reject,0,0.6562,0.9463
LN-HM-05389,0.636,Reject,0,0.9109,0.0
LN-HM-05390,0.2893,Reject,0,0.5588,0.6972
LN-HM-05391,0.7349,Reject,1,0.6801,0.9191
LN-HM-05392,0.2213,Review,1,0.4815,0.8902
