CUSTOMER_ID,AGE,GENDER,MARITAL_STATUS,CATEGORY,OCCUPATION,GROSS_MONTHLY_INC,MONTHLY_DEDUCTIONS,NET_MONTHLY_INC,AVG_CREDIT_BAL_6M
RET-05666,23,M,Married,ST,Salaried,62000.0,14000.0,48000.0,86000.0
RET-05667,44,M,Married,OBC,Self-Employed Non-Professional,34000.0,3000.0,31000.0,19000.0
RET-05668,45,F,Married,GEN,Salaried,58000.0,10000.0,48000.0,50000.0
RET-05669,21,F,Married,Minority,Salaried,49000.0,7000.0,42000.0,115000.0
RET-05670,51,M,Unmarried,ST,Salaried,77000.0,15000.0,62000.0,155000.0
RET-05671,62,M,Married,GEN,Salaried,52000.0,6000.0,46000.0,110000.0
RET-05672,38,M,Married,GEN,Salaried,71000.0,13000.0,58000.0,108000.0
RET-05673,31,M,Married,GEN,Self-Employed Non-Professional,33000.0,5000.0,28000.0,39000.0
RET-05674,65,M,Married,Minority,Salaried,32000.0,7000.0,25000.0,56000.0
RET-05675,24,F,Married,OBC,Salaried,102000.0,24000.0,78000.0,168000.0
RET-05676,38,F,Unmarried,GEN,Salaried,116000.0,20000.0,96000.0,202000.0
RET-05677,39,M,Married,GEN,Self-Employed Professional,58000.0,3000.0,55000.0,97000.0
RET-05678,51,F,Married,Minority,Self-Employed Professional,74000.0,5000.0,69000.0,79000.0
RET-05679,41,F,Married,OBC,Salaried,56000.0,6000.0,50000.0,79000.0
RET-05680,33,F,Unmarried,GEN,Salaried,141000.0,25000.0,116000.0,207000.0
RET-05681,28,F,Married,GEN,Self-Employed Professional,65000.0,3000.0,62000.0,64000.0
RET-05682,34,M,Married,GEN,Salaried,54000.0,9000.0,45000.0,48000.0
RET-05683,27,M,Unmarried,GEN,Salaried,131000.0,24000.0,107000.0,265000.0
RET-05684,38,F,Unmarried,OBC,Salaried,46000.0,7000.0,39000.0,51000.0
RET-05685,32,F,Married,OBC,Salaried,80000.0,9000.0,71000.0,208000.0
RET-05686,23,F,Married,GEN,Salaried,39000.0,6000.0,33000.0,53000.0
RET-05687,50,M,Unmarried,OBC,Self-Employed Non-Professional,109000.0,9000.0,100000.0,202000.0
RET-05688,33,M,Married,GEN,Salaried,119000.0,29000.0,90000.0,158000.0
RET-05689,25,M,Married,Minority,Salaried,34000.0,5000.0,29000.0,50000.0
RET-05690,36,M,Married,GEN,Salaried,31000.0,6000.0,25000.0,68000.0
RET-05691,38,M,Married,GEN,Salaried,87000.0,19000.0,68000.0,50000.0
RET-05692,21,M,Unmarried,GEN,Salaried,234000.0,35000.0,199000.0,272000.0
RET-05693,41,M,Married,GEN,Salaried,124000.0,30000.0,94000.0,114000.0
RET-05694,27,M,Married,GEN,Salaried,64000.0,10000.0,54000.0,71000.0
RET-05695,55,M,Unmarried,GEN,Salaried,44000.0,11000.0,33000.0,92000.0
RET-05696,43,M,Married,OBC,Salaried,35000.0,4000.0,31000.0,21000.0
RET-05697,34,M,Married,GEN,Self-Employed Non-Professional,112000.0,11000.0,101000.0,122000.0
RET-05698,30,M,Married,GEN,Salaried,127000.0,28000.0,99000.0,232000.0
RET-05699,36,F,Married,Minority,Self-Employed Professional,50000.0,7000.0,43000.0,47000.0
RET-05700,44,M,Married,GEN,Salaried,63000.0,7000.0,56000.0,145000.0
RET-05701,37,M,Married,SC,Salaried,75000.0,8000.0,67000.0,89000.0
RET-05702,35,F,Married,GEN,Salaried,217000.0,24000.0,193000.0,151000.0
RET-05703,38,M,Married,GEN,Salaried,76000.0,14000.0,62000.0,111000.0
RET-05704,31,F,Married,GEN,Salaried,41000.0,9000.0,32000.0,57000.0
RET-05705,34,M,Married,GEN,Salaried,37000.0,4000.0,33000.0,20000.0
RET-05706,21,F,Married,Minority,Salaried,42000.0,5000.0,37000.0,85000.0
RET-05707,47,M,Married,GEN,Salaried,156000.0,16000.0,140000.0,120000.0
RET-05708,40,F,Married,OBC,Self-Employed Professional,99000.0,13000.0,86000.0,89000.0
RET-05709,30,F,Unmarried,OBC,Salaried,59000.0,14000.0,45000.0,86000.0
RET-05710,56,M,Unmarried,GEN,Salaried,25000.0,4000.0,21000.0,57000.0
RET-05711,38,M,Married,OBC,Self-Employed Non-Professional,44000.0,3000.0,41000.0,23000.0
RET-05712,27,M,Unmarried,GEN,Salaried,90000.0,11000.0,79000.0,202000.0
RET-05713,46,M,Unmarried,OBC,Self-Employed Professional,90000.0,11000.0,79000.0,188000.0
RET-05714,41,M,Married,SC,Self-Employed Non-Professional,90000.0,10000.0,80000.0,72000.0
RET-05715,41,F,Married,GEN,Salaried,33000.0,4000.0,29000.0,42000.0
RET-05716,33,M,Unmarried,GEN,Salaried,81000.0,10000.0,71000.0,196000.0
RET-05717,42,M,Married,GEN,Self-Employed Non-Professional,41000.0,2000.0,39000.0,34000.0
RET-05718,35,F,Married,GEN,Salaried,73000.0,13000.0,60000.0,47000.0
RET-05719,43,M,Unmarried,GEN,Salaried,46000.0,8000.0,38000.0,89000.0
RET-05720,21,M,Married,Minority,Salaried,139000.0,22000.0,117000.0,196000.0
RET-05721,33,F,Married,GEN,Salaried,90000.0,12000.0,78000.0,94000.0
RET-05722,55,F,Married,GEN,Self-Employed Non-Professional,67000.0,4000.0,63000.0,59000.0
RET-05723,30,M,Married,GEN,Salaried,167000.0,19000.0,148000.0,341000.0
RET-05724,31,F,Married,GEN,Salaried,58000.0,7000.0,51000.0,82000.0
RET-05725,33,M,Unmarried,GEN,Salaried,31000.0,7000.0,24000.0,26000.0
RET-05726,25,M,Married,GEN,Salaried,138000.0,18000.0,120000.0,343000.0
RET-05727,21,M,Married,GEN,Salaried,85000.0,13000.0,72000.0,137000.0
RET-05728,35,M,Married,GEN,Self-Employed Non-Professional,60000.0,4000.0,56000.0,77000.0
RET-05729,39,M,Married,OBC,Self-Employed Non-Professional,50000.0,3000.0,47000.0,108000.0
RET-05730,37,M,Unmarried,Minority,Salaried,99000.0,20000.0,79000.0,138000.0
RET-05731,36,F,Married,GEN,Salaried,119000.0,15000.0,104000.0,54000.0
RET-05732,38,M,Married,SC,Salaried,46000.0,8000.0,38000.0,99000.0
RET-05733,48,F,Married,GEN,Salaried,103000.0,22000.0,81000.0,54000.0
RET-05734,36,M,Married,SC,Salaried,85000.0,13000.0,72000.0,214000.0
RET-05735,32,F,Married,GEN,Self-Employed Professional,44000.0,2000.0,42000.0,58000.0
RET-05736,35,M,Married,SC,Salaried,73000.0,14000.0,59000.0,107000.0
RET-05737,43,M,Married,ST,Self-Employed Professional,53000.0,5000.0,48000.0,144000.0
RET-05738,52,M,Married,SC,Salaried,154000.0,26000.0,128000.0,150000.0
RET-05739,31,F,Unmarried,SC,Self-Employed Non-Professional,50000.0,6000.0,44000.0,73000.0
RET-05740,38,F,Married,OBC,Salaried,181000.0,30000.0,151000.0,360000.0
RET-05741,41,M,Married,GEN,Self-Employed Non-Professional,79000.0,8000.0,71000.0,118000.0
RET-05742,28,M,Unmarried,OBC,Self-Employed Professional,26000.0,3000.0,23000.0,31000.0
RET-05743,38,M,Unmarried,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,18000.0
RET-05744,23,F,Married,GEN,Self-Employed Professional,65000.0,4000.0,61000.0,109000.0
RET-05745,21,F,Unmarried,GEN,Self-Employed Professional,163000.0,24000.0,139000.0,261000.0
RET-05746,41,F,Unmarried,OBC,Salaried,153000.0,16000.0,137000.0,148000.0
RET-05747,34,F,Married,GEN,Salaried,81000.0,11000.0,70000.0,93000.0
RET-05748,40,F,Married,OBC,Salaried,47000.0,11000.0,36000.0,45000.0
RET-05749,37,M,Married,OBC,Salaried,57000.0,8000.0,49000.0,77000.0
RET-05750,28,F,Married,GEN,Self-Employed Professional,83000.0,11000.0,72000.0,180000.0
RET-05751,37,F,Married,GEN,Salaried,140000.0,35000.0,105000.0,140000.0
RET-05752,25,F,Married,Minority,Salaried,103000.0,13000.0,90000.0,106000.0
RET-05753,51,M,Unmarried,ST,Salaried,131000.0,21000.0,110000.0,286000.0
RET-05754,24,M,Married,GEN,Salaried,108000.0,13000.0,95000.0,240000.0
RET-05755,36,M,Married,GEN,Salaried,128000.0,16000.0,112000.0,278000.0
RET-05756,27,M,Married,GEN,Salaried,25000.0,5000.0,20000.0,47000.0
RET-05757,43,M,Married,GEN,Salaried,43000.0,6000.0,37000.0,101000.0
RET-05758,34,M,Unmarried,GEN,Salaried,38000.0,7000.0,31000.0,71000.0
RET-05759,32,M,Married,Minority,Salaried,36000.0,9000.0,27000.0,25000.0
RET-05760,46,M,Married,Minority,Self-Employed Non-Professional,73000.0,8000.0,65000.0,38000.0
RET-05761,38,M,Married,SC,Self-Employed Non-Professional,31000.0,4000.0,27000.0,26000.0
RET-05762,43,M,Unmarried,GEN,Salaried,42000.0,7000.0,35000.0,49000.0
RET-05763,28,F,Married,GEN,Salaried,69000.0,10000.0,59000.0,37000.0
RET-05764,23,F,Married,OBC,Salaried,28000.0,4000.0,24000.0,57000.0
RET-05765,39,M,Married,OBC,Self-Employed Non-Professional,55000.0,5000.0,50000.0,105000.0
RET-05766,34,F,Unmarried,GEN,Salaried,107000.0,22000.0,85000.0,195000.0
RET-05767,44,F,Married,OBC,Self-Employed Professional,35000.0,4000.0,31000.0,23000.0
RET-05768,37,M,Unmarried,OBC,Self-Employed Non-Professional,118000.0,11000.0,107000.0,141000.0
RET-05769,40,M,Married,SC,Self-Employed Non-Professional,45000.0,6000.0,39000.0,64000.0
RET-05770,21,M,Married,OBC,Self-Employed Non-Professional,86000.0,5000.0,81000.0,163000.0
RET-05771,56,M,Married,SC,Self-Employed Professional,38000.0,5000.0,33000.0,83000.0
RET-05772,36,F,Married,GEN,Self-Employed Non-Professional,96000.0,7000.0,89000.0,262000.0
RET-05773,44,M,Unmarried,OBC,Self-Employed Non-Professional,61000.0,6000.0,55000.0,39000.0
RET-05774,29,M,Unmarried,GEN,Salaried,97000.0,16000.0,81000.0,170000.0
RET-05775,41,F,Unmarried,GEN,Self-Employed Non-Professional,53000.0,4000.0,49000.0,41000.0
RET-05776,24,M,Married,GEN,Self-Employed Professional,102000.0,14000.0,88000.0,110000.0
RET-05777,42,F,Unmarried,GEN,Salaried,122000.0,27000.0,95000.0,231000.0
RET-05778,34,M,Married,Minority,Salaried,79000.0,14000.0,65000.0,194000.0
RET-05779,38,M,Unmarried,GEN,Self-Employed Professional,55000.0,7000.0,48000.0,87000.0
RET-05780,44,M,Unmarried,Minority,Salaried,64000.0,11000.0,53000.0,73000.0
RET-05781,25,M,Married,GEN,Self-Employed Non-Professional,34000.0,5000.0,29000.0,30000.0
RET-05782,31,M,Unmarried,GEN,Salaried,83000.0,17000.0,66000.0,162000.0
RET-05783,42,M,Married,OBC,Self-Employed Non-Professional,106000.0,12000.0,94000.0,259000.0
RET-05784,58,M,Married,GEN,Salaried,187000.0,36000.0,151000.0,396000.0
RET-05785,36,M,Married,OBC,Salaried,160000.0,39000.0,121000.0,215000.0
RET-05786,43,M,Married,GEN,Self-Employed Non-Professional,41000.0,4000.0,37000.0,73000.0
RET-05787,36,F,Married,SC,Salaried,83000.0,20000.0,63000.0,163000.0
RET-05788,57,M,Unmarried,GEN,Self-Employed Non-Professional,68000.0,5000.0,63000.0,178000.0
RET-05789,21,M,Married,OBC,Salaried,152000.0,27000.0,125000.0,356000.0
RET-05790,38,M,Married,GEN,Self-Employed Non-Professional,48000.0,7000.0,41000.0,91000.0
RET-05791,21,M,Married,OBC,Salaried,124000.0,27000.0,97000.0,95000.0
RET-05792,21,M,Married,OBC,Salaried,40000.0,6000.0,34000.0,44000.0
RET-05793,40,M,Married,GEN,Self-Employed Non-Professional,69000.0,10000.0,59000.0,69000.0
RET-05794,39,F,Married,GEN,Salaried,43000.0,5000.0,38000.0,35000.0
RET-05795,35,M,Married,OBC,Self-Employed Non-Professional,25000.0,3000.0,22000.0,25000.0
RET-05796,36,M,Married,Minority,Self-Employed Non-Professional,43000.0,4000.0,39000.0,104000.0
RET-05797,65,M,Unmarried,GEN,Salaried,63000.0,14000.0,49000.0,119000.0
RET-05798,35,F,Married,SC,Salaried,172000.0,36000.0,136000.0,83000.0
RET-05799,43,M,Married,OBC,Salaried,38000.0,9000.0,29000.0,25000.0
RET-05800,31,M,Unmarried,OBC,Salaried,51000.0,6000.0,45000.0,133000.0
RET-05801,40,M,Unmarried,Minority,Salaried,31000.0,4000.0,27000.0,29000.0
RET-05802,35,M,Married,OBC,Salaried,146000.0,36000.0,110000.0,229000.0
RET-05803,33,M,Married,SC,Self-Employed Non-Professional,55000.0,8000.0,47000.0,48000.0
RET-05804,56,F,Unmarried,OBC,Salaried,60000.0,14000.0,46000.0,50000.0
RET-05805,49,M,Unmarried,GEN,Salaried,59000.0,14000.0,45000.0,79000.0
RET-05806,39,M,Unmarried,OBC,Salaried,25000.0,5000.0,20000.0,34000.0
RET-05807,21,F,Married,Minority,Salaried,30000.0,6000.0,24000.0,51000.0
RET-05808,34,M,Married,SC,Self-Employed Professional,41000.0,4000.0,37000.0,34000.0
RET-05809,65,M,Married,GEN,Salaried,106000.0,13000.0,93000.0,108000.0
RET-05810,35,M,Married,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,47000.0
RET-05811,49,M,Married,OBC,Self-Employed Professional,101000.0,13000.0,88000.0,65000.0
RET-05812,52,M,Married,OBC,Salaried,90000.0,16000.0,74000.0,205000.0
RET-05813,40,M,Married,GEN,Self-Employed Professional,25000.0,2000.0,23000.0,22000.0
RET-05814,29,F,Unmarried,GEN,Self-Employed Non-Professional,60000.0,5000.0,55000.0,88000.0
RET-05815,21,F,Married,SC,Self-Employed Non-Professional,147000.0,22000.0,125000.0,96000.0
RET-05816,44,F,Married,OBC,Salaried,38000.0,8000.0,30000.0,66000.0
RET-05817,29,M,Unmarried,SC,Salaried,53000.0,10000.0,43000.0,57000.0
RET-05818,39,M,Married,Minority,Salaried,383000.0,65000.0,318000.0,218000.0
RET-05819,25,M,Married,GEN,Salaried,89000.0,16000.0,73000.0,145000.0
RET-05820,35,M,Married,ST,Salaried,63000.0,9000.0,54000.0,159000.0
RET-05821,38,F,Married,OBC,Self-Employed Professional,55000.0,8000.0,47000.0,126000.0
RET-05822,40,M,Married,Minority,Salaried,91000.0,14000.0,77000.0,174000.0
RET-05823,26,F,Unmarried,GEN,Salaried,110000.0,22000.0,88000.0,47000.0
RET-05824,49,M,Married,GEN,Salaried,25000.0,4000.0,21000.0,56000.0
RET-05825,32,M,Unmarried,OBC,Salaried,25000.0,3000.0,22000.0,60000.0
RET-05826,21,M,Married,Minority,Salaried,40000.0,6000.0,34000.0,20000.0
RET-05827,36,M,Married,SC,Self-Employed Professional,67000.0,6000.0,61000.0,49000.0
RET-05828,38,F,Unmarried,OBC,Self-Employed Non-Professional,77000.0,5000.0,72000.0,117000.0
RET-05829,39,F,Married,GEN,Salaried,26000.0,3000.0,23000.0,35000.0
RET-05830,51,M,Married,OBC,Salaried,65000.0,9000.0,56000.0,69000.0
RET-05831,35,M,Married,SC,Self-Employed Non-Professional,70000.0,10000.0,60000.0,60000.0
RET-05832,36,M,Married,SC,Salaried,44000.0,6000.0,38000.0,71000.0
RET-05833,26,M,Married,OBC,Salaried,53000.0,9000.0,44000.0,107000.0
RET-05834,46,M,Unmarried,GEN,Salaried,47000.0,7000.0,40000.0,114000.0
RET-05835,39,F,Married,OBC,Salaried,97000.0,24000.0,73000.0,91000.0
RET-05836,33,M,Unmarried,GEN,Self-Employed Professional,73000.0,4000.0,69000.0,156000.0
RET-05837,21,M,Married,Minority,Self-Employed Non-Professional,37000.0,4000.0,33000.0,82000.0
RET-05838,52,F,Married,OBC,Salaried,130000.0,28000.0,102000.0,173000.0
RET-05839,25,M,Married,OBC,Salaried,32000.0,4000.0,28000.0,78000.0
RET-05840,32,M,Married,Minority,Salaried,26000.0,4000.0,22000.0,12000.0
RET-05841,41,M,Married,GEN,Salaried,63000.0,13000.0,50000.0,138000.0
RET-05842,26,M,Unmarried,GEN,Self-Employed Non-Professional,63000.0,6000.0,57000.0,156000.0
RET-05843,23,M,Married,OBC,Salaried,76000.0,10000.0,66000.0,56000.0
RET-05844,21,M,Married,GEN,Salaried,36000.0,9000.0,27000.0,43000.0
RET-05845,45,F,Unmarried,GEN,Salaried,125000.0,17000.0,108000.0,193000.0
RET-05846,32,F,Married,ST,Salaried,205000.0,22000.0,183000.0,275000.0
RET-05847,65,F,Married,OBC,Salaried,72000.0,15000.0,57000.0,156000.0
RET-05848,28,M,Married,GEN,Salaried,88000.0,12000.0,76000.0,173000.0
RET-05849,28,F,Married,GEN,Self-Employed Professional,25000.0,3000.0,22000.0,18000.0
RET-05850,32,M,Married,GEN,Salaried,56000.0,7000.0,49000.0,138000.0
RET-05851,40,M,Married,OBC,Self-Employed Professional,48000.0,6000.0,42000.0,26000.0
RET-05852,33,M,Married,GEN,Self-Employed Non-Professional,44000.0,4000.0,40000.0,80000.0
RET-05853,44,M,Unmarried,ST,Self-Employed Non-Professional,49000.0,5000.0,44000.0,79000.0
RET-05854,28,M,Unmarried,OBC,Salaried,52000.0,9000.0,43000.0,29000.0
RET-05855,24,M,Unmarried,GEN,Self-Employed Professional,31000.0,3000.0,28000.0,63000.0
RET-05856,21,F,Married,GEN,Self-Employed Professional,55000.0,4000.0,51000.0,148000.0
RET-05857,21,M,Married,OBC,Salaried,39000.0,7000.0,32000.0,53000.0
RET-05858,32,F,Married,GEN,Self-Employed Non-Professional,117000.0,14000.0,103000.0,184000.0
RET-05859,34,M,Married,OBC,Salaried,89000.0,21000.0,68000.0,99000.0
RET-05860,31,M,Married,Minority,Self-Employed Professional,89000.0,12000.0,77000.0,207000.0
RET-05861,50,M,Married,GEN,Salaried,131000.0,23000.0,108000.0,305000.0
RET-05862,50,M,Married,GEN,Self-Employed Professional,45000.0,6000.0,39000.0,58000.0
RET-05863,34,M,Unmarried,SC,Salaried,86000.0,14000.0,72000.0,196000.0
RET-05864,21,M,Married,GEN,Salaried,139000.0,20000.0,119000.0,120000.0
RET-05865,32,M,Unmarried,GEN,Salaried,43000.0,11000.0,32000.0,53000.0
RET-05866,32,M,Unmarried,GEN,Salaried,25000.0,4000.0,21000.0,24000.0
RET-05867,31,F,Married,Minority,Self-Employed Non-Professional,48000.0,3000.0,45000.0,48000.0
RET-05868,31,M,Married,Minority,Salaried,130000.0,16000.0,114000.0,301000.0
RET-05869,31,M,Married,GEN,Salaried,41000.0,6000.0,35000.0,80000.0
RET-05870,34,F,Unmarried,OBC,Self-Employed Professional,55000.0,4000.0,51000.0,34000.0
RET-05871,31,M,Married,GEN,Salaried,46000.0,8000.0,38000.0,91000.0
RET-05872,40,F,Married,OBC,Salaried,65000.0,10000.0,55000.0,106000.0
RET-05873,41,F,Married,GEN,Salaried,39000.0,6000.0,33000.0,81000.0
RET-05874,28,F,Married,GEN,Self-Employed Professional,30000.0,3000.0,27000.0,54000.0
RET-05875,50,M,Unmarried,SC,Self-Employed Non-Professional,56000.0,7000.0,49000.0,71000.0
RET-05876,28,M,Married,GEN,Self-Employed Non-Professional,62000.0,8000.0,54000.0,94000.0
RET-05877,21,M,Married,GEN,Self-Employed Non-Professional,143000.0,9000.0,134000.0,114000.0
RET-05878,41,M,Married,SC,Salaried,76000.0,18000.0,58000.0,74000.0
RET-05879,29,M,Unmarried,SC,Self-Employed Non-Professional,36000.0,3000.0,33000.0,18000.0
RET-05880,41,M,Married,OBC,Salaried,47000.0,11000.0,36000.0,55000.0
RET-05881,21,F,Unmarried,Minority,Salaried,112000.0,16000.0,96000.0,70000.0
RET-05882,51,M,Unmarried,GEN,Salaried,57000.0,10000.0,47000.0,101000.0
RET-05883,44,F,Unmarried,GEN,Salaried,38000.0,5000.0,33000.0,92000.0
RET-05884,22,F,Married,GEN,Self-Employed Non-Professional,77000.0,8000.0,69000.0,162000.0
RET-05885,23,M,Married,GEN,Salaried,46000.0,8000.0,38000.0,39000.0
RET-05886,54,M,Married,GEN,Self-Employed Professional,97000.0,7000.0,90000.0,159000.0
RET-05887,30,M,Married,OBC,Salaried,91000.0,21000.0,70000.0,160000.0
RET-05888,29,F,Married,GEN,Salaried,37000.0,8000.0,29000.0,73000.0
RET-05889,21,M,Married,GEN,Salaried,213000.0,52000.0,161000.0,194000.0
RET-05890,34,M,Married,GEN,Salaried,68000.0,11000.0,57000.0,96000.0
RET-05891,35,M,Married,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,17000.0
RET-05892,45,F,Married,OBC,Self-Employed Professional,92000.0,8000.0,84000.0,195000.0
RET-05893,24,F,Married,GEN,Salaried,25000.0,4000.0,21000.0,33000.0
RET-05894,22,M,Unmarried,GEN,Salaried,136000.0,22000.0,114000.0,69000.0
RET-05895,42,M,Married,Minority,Salaried,76000.0,11000.0,65000.0,119000.0
RET-05896,48,M,Unmarried,OBC,Salaried,67000.0,15000.0,52000.0,129000.0
RET-05897,22,M,Married,OBC,Self-Employed Professional,70000.0,9000.0,61000.0,37000.0
RET-05898,48,F,Unmarried,OBC,Salaried,99000.0,19000.0,80000.0,121000.0
RET-05899,38,F,Unmarried,OBC,Salaried,52000.0,7000.0,45000.0,77000.0
RET-05900,48,F,Married,GEN,Self-Employed Professional,69000.0,6000.0,63000.0,189000.0
RET-05901,37,M,Married,GEN,Salaried,75000.0,11000.0,64000.0,67000.0
RET-05902,21,M,Married,OBC,Self-Employed Professional,25000.0,3000.0,22000.0,56000.0
RET-05903,36,M,Married,GEN,Self-Employed Professional,99000.0,6000.0,93000.0,80000.0
RET-05904,48,M,Unmarried,GEN,Salaried,110000.0,26000.0,84000.0,244000.0
RET-05905,29,M,Married,GEN,Self-Employed Professional,91000.0,13000.0,78000.0,99000.0
RET-05906,34,F,Married,GEN,Self-Employed Professional,87000.0,8000.0,79000.0,68000.0
RET-05907,36,M,Married,Minority,Salaried,181000.0,27000.0,154000.0,224000.0
RET-05908,21,F,Unmarried,GEN,Salaried,68000.0,11000.0,57000.0,31000.0
RET-05909,54,M,Married,GEN,Salaried,69000.0,14000.0,55000.0,42000.0
RET-05910,28,M,Unmarried,OBC,Self-Employed Non-Professional,47000.0,4000.0,43000.0,75000.0
RET-05911,43,M,Married,OBC,Salaried,25000.0,5000.0,20000.0,57000.0
RET-05912,37,M,Married,OBC,Salaried,91000.0,21000.0,70000.0,113000.0
RET-05913,50,M,Married,GEN,Salaried,50000.0,8000.0,42000.0,90000.0
RET-05914,42,F,Married,GEN,Salaried,25000.0,5000.0,20000.0,45000.0
RET-05915,35,M,Unmarried,SC,Salaried,66000.0,16000.0,50000.0,30000.0
RET-05916,29,F,Unmarried,GEN,Salaried,65000.0,10000.0,55000.0,72000.0
RET-05917,45,F,Married,GEN,Salaried,61000.0,13000.0,48000.0,144000.0
RET-05918,21,M,Married,Minority,Self-Employed Non-Professional,75000.0,9000.0,66000.0,34000.0
RET-05919,44,F,Married,GEN,Self-Employed Non-Professional,27000.0,4000.0,23000.0,39000.0
RET-05920,27,M,Married,GEN,Salaried,126000.0,29000.0,97000.0,252000.0
RET-05921,50,F,Married,GEN,Self-Employed Non-Professional,90000.0,9000.0,81000.0,99000.0
RET-05922,39,M,Married,GEN,Salaried,146000.0,29000.0,117000.0,350000.0
RET-05923,44,M,Unmarried,GEN,Self-Employed Professional,50000.0,7000.0,43000.0,74000.0
RET-05924,38,M,Unmarried,GEN,Salaried,90000.0,18000.0,72000.0,201000.0
RET-05925,21,M,Married,GEN,Salaried,25000.0,4000.0,21000.0,38000.0
RET-05926,29,F,Unmarried,GEN,Salaried,42000.0,7000.0,35000.0,52000.0
RET-05927,44,F,Married,GEN,Salaried,31000.0,6000.0,25000.0,57000.0
RET-05928,39,F,Married,SC,Self-Employed Professional,81000.0,5000.0,76000.0,220000.0
RET-05929,49,M,Married,SC,Salaried,36000.0,6000.0,30000.0,43000.0
RET-05930,42,M,Unmarried,GEN,Salaried,53000.0,7000.0,46000.0,122000.0
RET-05931,28,M,Unmarried,Minority,Self-Employed Non-Professional,69000.0,8000.0,61000.0,131000.0
RET-05932,30,M,Unmarried,OBC,Self-Employed Professional,54000.0,7000.0,47000.0,68000.0
RET-05933,39,M,Unmarried,OBC,Salaried,32000.0,4000.0,28000.0,18000.0
RET-05934,21,M,Married,GEN,Salaried,187000.0,28000.0,159000.0,203000.0
RET-05935,54,M,Married,SC,Self-Employed Non-Professional,74000.0,8000.0,66000.0,170000.0
RET-05936,42,M,Married,Minority,Salaried,188000.0,33000.0,155000.0,114000.0
RET-05937,50,M,Unmarried,GEN,Self-Employed Professional,37000.0,2000.0,35000.0,68000.0
RET-05938,22,M,Unmarried,OBC,Self-Employed Professional,55000.0,5000.0,50000.0,89000.0
RET-05939,50,F,Married,OBC,Salaried,73000.0,15000.0,58000.0,125000.0
RET-05940,60,M,Unmarried,GEN,Self-Employed Non-Professional,174000.0,16000.0,158000.0,450000.0
RET-05941,24,F,Married,GEN,Salaried,187000.0,31000.0,156000.0,371000.0
RET-05942,45,M,Married,GEN,Self-Employed Non-Professional,54000.0,7000.0,47000.0,83000.0
RET-05943,38,F,Married,GEN,Salaried,45000.0,6000.0,39000.0,100000.0
RET-05944,22,M,Unmarried,GEN,Self-Employed Professional,69000.0,5000.0,64000.0,144000.0
